TranDate,Account,Dept,Sum of Amount,,
03/12/15,62030,168,($7.47),,
03/12/15,66550,190,($25.62),,
03/12/15,65730,155,($3.71),,
03/12/15,61530,298,($20.57),,
03/12/15,65540,232,($153.23),,
03/12/15,65700,283,($140.75),,
03/12/15,62010,220,($293.05),,
03/12/15,66010,150,($1.35),,
03/12/15,62510,212,($83.62),,
03/12/15,86050,288,$80.30 ,,
03/12/15,64000,265,$92.18 ,,
03/12/15,73050,287,$57.22 ,,
03/12/15,66090,151,($10.80),,
03/12/15,66070,292,($3.79),,
03/12/15,61550,296,($56.78),,
03/12/15,62560,213,($6.49),,
03/12/15,61540,218,($1.67),,
03/12/15,66090,275,($8.64),,
03/12/15,73020,265,$27.11 ,,
03/12/15,66100,265,($4.41),,
03/12/15,65690,184,($75.95),,
03/12/15,66020,159,($81.81),,
03/12/15,64010,282,$11.38 ,,
03/12/15,63060,212,$1.92 ,,
03/12/15,62560,206,($5.81),,
03/12/15,63060,161,$1.44 ,,
03/12/15,83030,167,$246.54 ,,
03/12/15,73040,253,$139.32 ,,
03/12/15,71310,258,"$1,202.50 ",,
03/12/15,81200,250,$8.13 ,,
03/12/15,66530,194,($29.09),,
03/12/15,73050,293,$40.81 ,,
03/12/15,65740,207,($583.10),,
03/12/15,66050,252,($21.43),,
03/12/15,86050,274,$55.70 ,,
03/12/15,66040,165,($4.19),,
03/12/15,81140,179,$359.85 ,,
03/12/15,73010,153,$142.53 ,,
03/12/15,62520,255,($55.60),,
03/12/15,62560,223,($9.01),,
03/12/15,64000,290,$92.18 ,,
03/12/15,68060,264,($53.17),,
03/12/15,65760,188,($4.72),,
03/12/15,62530,287,($18.05),,
03/12/15,66530,258,($29.09),,
03/12/15,66070,284,($3.47),,
03/12/15,61570,230,($61.85),,
03/12/15,65730,199,($3.04),,
03/12/15,73030,176,$48.92 ,,
03/12/15,61520,158,($87.98),,
03/12/15,71020,238,$296.50 ,,
03/12/15,86010,161,$7.00 ,,
03/12/15,86270,254,$43.51 ,,
03/12/15,72999,254,($192.06),,
03/12/15,61520,181,($73.31),,
03/12/15,66050,284,($28.57),,
03/12/15,62560,285,($6.49),,
03/12/15,73040,239,$170.28 ,,
03/12/15,66530,196,($29.09),,
03/12/15,73020,203,$9.24 ,,
03/12/15,65700,182,($127.96),,
03/12/15,81900,268,$50.40 ,,
03/12/15,65740,177,($390.88),,
03/12/15,65550,279,($43.69),,
03/12/15,62550,284,($17.42),,
03/12/15,86100,215,$98.98 ,,
03/12/15,66040,264,($4.50),,
03/12/15,62020,279,($326.03),,
03/12/15,65540,180,($153.23),,
03/12/15,62510,277,($92.91),,
03/12/15,66110,235,($0.70),,
03/12/15,65760,267,($6.75),,
03/12/15,66520,211,($8.37),,
03/12/15,61550,226,($92.52),,
03/12/15,66110,152,($0.50),,
03/12/15,71030,191,$73.42 ,,
03/12/15,61530,188,($18.70),,
03/12/15,71200,169,$26.89 ,,
03/12/15,65740,265,($434.31),,
03/12/15,81170,232,$11.27 ,,
03/12/15,62099,173,$13.41 ,,
03/12/15,65600,179,($64.80),,
03/12/15,62530,178,($10.08),,
03/12/15,66550,174,($25.62),,
03/12/15,61570,286,($70.29),,
03/12/15,62520,183,($37.91),,
03/12/15,66510,190,($19.18),,
03/12/15,84020,210,$151.47 ,,
03/12/15,86310,177,$11.88 ,,
03/12/15,61560,231,($3.31),,
03/12/15,65750,269,($692.68),,
03/12/15,72160,157,"$1,155.46 ",,
03/12/15,86330,184,$238.19 ,,
03/12/15,81210,285,$47.91 ,,
03/12/15,64010,202,$11.38 ,,
03/12/15,65690,175,($51.79),,
03/12/15,65740,163,($325.73),,
03/12/15,65540,203,($164.58),,
03/12/15,65550,223,($32.76),,
03/12/15,73050,239,$2.88 ,,
03/12/15,84020,266,$202.58 ,,
03/12/15,72999,211,($130.95),,
03/12/15,66050,199,($21.43),,
03/12/15,66120,226,($2.07),,
03/12/15,62010,238,($263.74),,
03/12/15,62550,223,($19.46),,
03/12/15,62530,184,($14.79),,
03/12/15,65550,276,($52.42),,
03/12/15,61530,210,($18.70),,
03/12/15,73010,222,$244.38 ,,
03/12/15,66020,231,($102.26),,
03/12/15,66030,275,($3.62),,
03/12/15,73030,208,$101.00 ,,
03/12/15,62560,298,($6.49),,
03/12/15,66510,161,($19.98),,
03/12/15,81210,222,$63.88 ,,
03/12/15,65750,218,($595.19),,
03/12/15,65550,199,($54.61),,
03/12/15,61560,184,($3.64),,
03/12/15,62020,180,($236.37),,
03/12/15,65600,181,($48.60),,
03/12/15,66110,175,($0.50),,
03/12/15,71299,196,($16.93),,
03/12/15,62550,234,($29.03),,
03/12/15,62510,247,($83.62),,
03/12/15,66030,286,($4.82),,
03/12/15,66110,268,($0.82),,
03/12/15,65690,244,($51.79),,
03/12/15,73060,219,$2.20 ,,
03/12/15,66050,261,($38.36),,
03/12/15,66090,151,($6.48),,
03/12/15,83050,190,$181.75 ,,
03/12/15,66110,153,($0.56),,
03/12/15,65600,162,($46.98),,
03/12/15,65740,290,($390.88),,
03/13/15,61520,281,($73.31),,
03/13/15,81180,168,$708.52 ,,
03/13/15,62099,173,$12.19 ,,
03/13/15,65700,243,($127.96),,
03/13/15,68060,288,($38.28),,
03/13/15,81900,244,$60.48 ,,
03/13/15,62099,155,$16.26 ,,
03/13/15,65540,293,($168.56),,
03/13/15,86040,261,$320.66 ,,
03/13/15,82070,298,$74.04 ,,
03/13/15,62550,159,($16.21),,
03/13/15,65750,189,($498.73),,
03/13/15,81110,154,$3.74 ,,
03/13/15,61530,272,($15.07),,
03/13/15,61520,222,($73.31),,
03/13/15,81100,272,$138.69 ,,
03/13/15,64010,232,$9.48 ,,
03/13/15,66530,269,($21.82),,
03/13/15,86100,277,$19.83 ,,
03/13/15,62020,278,($262.63),,
03/13/15,62099,154,$16.37 ,,
03/13/15,65750,158,($498.73),,
03/13/15,66530,159,($34.90),,
03/13/15,82070,252,$61.70 ,,
03/13/15,61510,215,($29.72),,
03/13/15,66050,218,($21.43),,
03/13/15,65550,210,($43.69),,
03/13/15,61530,156,($22.44),,
03/13/15,73060,260,$6.60 ,,
03/13/15,66050,163,($28.57),,
03/13/15,61570,212,($47.12),,
03/13/15,61510,221,($29.72),,
03/13/15,62510,237,($109.77),,
03/13/15,86020,294,$33.77 ,,
03/13/15,71070,153,($190.25),,
03/13/15,66100,175,($5.35),,
03/13/15,66050,176,($25.72),,
03/13/15,86100,253,$64.58 ,,
03/13/15,66020,160,($73.63),,
03/13/15,61540,272,($2.04),,
03/13/15,62560,151,($7.93),,
03/13/15,61540,163,($1.85),,
03/13/15,66070,197,($3.15),,
03/13/15,71160,239,$24.10 ,,
03/13/15,61540,279,($2.47),,
03/13/15,66530,185,($38.78),,
03/13/15,66040,222,($3.24),,
03/13/15,66520,194,($11.43),,
03/13/15,66090,181,($9.50),,
03/14/15,62550,257,($21.62),,
03/14/15,66070,249,($2.84),,
03/14/15,62510,182,($116.14),,
03/14/15,83060,252,$114.63 ,,
03/14/15,86010,244,$30.45 ,,
03/14/15,71050,245,$90.33 ,,
03/14/15,66520,166,($10.39),,
03/14/15,71560,220,($8.53),,
03/14/15,62520,204,($55.60),,
03/14/15,61550,268,($50.82),,
03/14/15,65590,272,($13.63),,
03/14/15,86200,170,$27.42 ,,
03/14/15,65710,198,($585.66),,
03/14/15,66110,222,($0.54),,
03/14/15,66530,207,($36.36),,
03/14/15,61550,271,($84.11),,
03/14/15,73050,279,$2.56 ,,
03/14/15,62510,150,($69.68),,
03/14/15,68060,254,($42.54),,
03/14/15,65600,217,($71.28),,
03/14/15,61540,263,($1.85),,
03/14/15,86160,165,$10.90 ,,
03/14/15,64010,264,$11.38 ,,
03/14/15,62520,209,($50.54),,
03/14/15,86290,244,$40.90 ,,
03/14/15,65660,238,($9.44),,
03/14/15,62030,206,($5.22),,
03/14/15,65690,244,($86.31),,
03/14/15,65750,287,($415.61),,
03/14/15,86200,256,$36.56 ,,
03/14/15,72010,153,"$2,909.24 ",,
03/14/15,65660,189,($6.44),,
03/14/15,86100,165,$15.94 ,,
03/14/15,66530,203,($34.37),,
03/14/15,86010,285,$174.57 ,,
03/14/15,61510,223,($29.72),,
03/14/15,64010,165,$12.64 ,,
03/14/15,73050,160,$51.50 ,,
03/14/15,66550,281,($19.21),,
03/14/15,65610,235,($10.01),,
03/14/15,66120,256,($1.40),,
03/14/15,66050,253,($33.76),,
03/14/15,86040,221,$267.22 ,,
03/14/15,66110,255,($0.56),,
03/14/15,61540,158,($2.22),,
03/14/15,73050,208,$13.97 ,,
03/14/15,65730,158,($3.38),,
03/14/15,65610,282,($11.12),,
03/14/15,62099,155,$9.15 ,,
03/15/15,61570,190,($52.35),,
03/15/15,66510,269,($21.46),,
03/15/15,63060,258,$1.60 ,,
03/15/15,61540,156,($2.04),,
03/15/15,66510,289,($11.99),,
03/15/15,65660,205,($9.44),,
03/15/15,65600,193,($43.74),,
03/15/15,66090,203,($10.21),,
03/15/15,86010,200,$5.25 ,,
03/15/15,62510,195,($69.68),,
03/15/15,65600,248,($36.45),,
03/15/15,65710,165,($599.79),,
03/15/15,64000,183,$163.87 ,,
03/15/15,65690,255,($62.14),,
03/15/15,61550,215,($74.53),,
03/15/15,61570,272,($42.17),,
03/15/15,62010,252,($219.78),,
03/15/15,71560,153,($10.42),,
03/15/15,73070,261,$22.73 ,,
03/15/15,73020,294,$36.96 ,,
03/15/15,71180,273,($42.12),,
03/15/15,62510,275,($92.91),,
03/15/15,65760,195,($7.43),,
03/15/15,86160,249,$9.91 ,,
03/15/15,62530,173,($16.81),,
03/15/15,65710,292,($408.95),,
03/15/15,62520,184,($37.91),,
03/15/15,65590,162,($18.94),,
03/15/15,65730,224,($3.99),,
03/15/15,86180,159,$27.66 ,,
03/15/15,86030,256,($23.90),,
03/15/15,66070,257,($2.84),,
03/15/15,71170,291,$206.84 ,,
03/15/15,66520,270,($10.39),,
03/15/15,65660,271,($7.73),,
03/15/15,86270,170,$29.67 ,,
03/15/15,72090,242,$633.36 ,,
03/15/15,61540,280,($1.67),,
03/15/15,65730,156,($4.50),,
03/15/15,62550,285,($23.22),,
03/15/15,61510,181,($24.76),,
03/15/15,61560,228,($3.31),,
03/15/15,64000,206,$180.25 ,,
03/15/15,71325,226,($306.57),,
03/15/15,61550,203,($56.78),,
03/15/15,71550,219,$75.47 ,,
03/15/15,62099,179,$12.19 ,,
03/15/15,68060,258,($42.54),,
03/15/15,62510,283,($102.20),,
03/16/15,62510,255,($83.62),,
03/16/15,65750,255,($692.68),,
03/16/15,62030,178,($6.72),,
03/16/15,65700,293,($170.61),,
03/16/15,61560,166,($3.20),,
03/16/15,65660,219,($7.73),,
03/16/15,62520,214,($63.18),,
03/16/15,65700,201,($140.75),,
03/16/15,64020,161,$7.23 ,,
03/16/15,66110,241,($0.56),,
03/16/15,65590,192,($11.36),,
03/16/15,66010,242,($1.22),,
03/16/15,66020,226,($81.81),,
03/16/15,64000,281,$132.00 ,,
03/16/15,71070,278,($228.30),,
03/16/15,81330,194,$58.90 ,,
03/16/15,83020,225,$215.76 ,,
03/16/15,62520,230,($45.49),,
03/16/15,73060,202,$1.80 ,,
03/16/15,66100,174,($3.88),,
03/16/15,86290,164,$45.44 ,,
03/16/15,84030,238,$58.50 ,,
03/16/15,86140,288,$1.00 ,,
03/16/15,66550,158,($34.15),,
03/16/15,62099,153,$13.41 ,,
03/16/15,62520,266,($45.49),,
03/16/15,65730,150,($2.53),,
03/16/15,65700,233,($137.43),,
03/16/15,66100,295,($5.02),,
03/16/15,65590,166,($16.27),,
03/16/15,66010,297,($1.49),,
03/16/15,81020,174,$54.00 ,,
03/16/15,81270,197,$202.79 ,,
03/16/15,68060,236,($51.04),,
03/16/15,86010,284,$90.25 ,,
03/16/15,63060,249,$1.44 ,,
03/16/15,86100,287,$17.85 ,,
03/16/15,66510,208,($17.58),,
03/16/15,85010,211,$109.24 ,,
03/16/15,61510,289,($36.32),,
03/16/15,61560,200,($3.31),,
03/16/15,66040,256,($3.35),,
03/16/15,68060,226,($45.69),,
03/16/15,68060,189,($53.17),,
03/16/15,73040,244,$191.16 ,,
03/16/15,86200,157,$25.53 ,,
03/16/15,71560,168,$180.79 ,,
03/16/15,66040,229,($2.51),,
03/16/15,73040,258,$212.40 ,,
03/17/15,66030,275,($3.62),,
03/17/15,66020,220,($61.36),,
03/17/15,66020,235,($81.81),,
03/17/15,81350,199,$10.37 ,,
03/17/15,81100,215,$104.01 ,,
03/17/15,66530,278,($39.05),,
03/17/15,66130,219,($59.01),,
03/17/15,65710,175,($732.07),,
03/17/15,62099,219,$9.15 ,,
03/17/15,66090,171,($9.50),,
03/17/15,61510,284,($44.02),,
03/17/15,86050,251,$73.00 ,,
03/17/15,66120,251,($1.25),,
03/17/15,65540,191,($153.23),,
03/17/15,66110,211,($0.61),,
03/17/15,65750,179,($498.73),,
03/17/15,65600,184,($48.60),,
03/17/15,66020,210,($73.63),,
03/17/15,86180,227,$30.43 ,,
03/17/15,66510,206,($17.58),,
03/17/15,68060,203,($38.28),,
03/17/15,66120,271,($1.50),,
03/17/15,66090,195,($9.28),,
03/17/15,62550,168,($31.71),,
03/17/15,66070,205,($2.37),,
03/17/15,65690,183,($75.95),,
03/17/15,65550,217,($43.69),,
03/17/15,66010,221,($1.09),,
03/17/15,65690,223,($55.62),,
03/17/15,61530,210,($16.83),,
03/17/15,65590,247,($15.15),,
03/17/15,71550,198,$67.93 ,,
03/17/15,73060,246,$2.00 ,,
03/17/15,66050,276,($31.43),,
03/17/15,66120,279,($1.16),,
03/17/15,86030,224,$1.92 ,,
03/17/15,62010,264,($219.78),,
03/17/15,61540,211,($2.32),,
03/17/15,65550,278,($48.05),,
03/17/15,73050,165,$15.53 ,,
03/17/15,64020,245,$9.64 ,,
03/17/15,71560,212,$135.59 ,,
03/17/15,61570,215,($52.35),,
03/17/15,62020,246,($268.97),,
03/17/15,61520,164,($97.75),,
03/17/15,73050,167,$17.08 ,,
03/17/15,66120,233,($1.71),,
03/17/15,73010,279,$97.18 ,,
03/17/15,66030,248,($3.88),,
03/18/15,66100,238,($4.01),,
03/18/15,66120,292,($1.40),,
03/18/15,62530,235,($10.08),,
03/18/15,62530,230,($14.44),,
03/18/15,63060,200,$1.89 ,,
03/18/15,65610,298,($13.14),,
03/18/15,86200,268,$21.27 ,,
03/18/15,66110,277,($0.56),,
03/18/15,66030,269,($5.70),,
03/18/15,73060,166,$1.50 ,,
03/18/15,65540,183,($168.56),,
03/18/15,65550,169,($32.76),,
03/18/15,62560,271,($7.21),,
03/18/15,66130,262,($54.94),,
03/18/15,66530,282,($31.24),,
03/18/15,62520,231,($59.72),,
03/18/15,81230,177,$26.83 ,,
03/18/15,61510,226,($31.92),,
03/18/15,65700,218,($151.18),,
03/18/15,63060,158,$2.00 ,,
03/18/15,66030,255,($5.30),,
03/18/15,64020,177,$7.96 ,,
03/18/15,62550,279,($27.02),,
03/18/15,72110,233,"$2,271.47 ",,
03/18/15,65740,253,($419.83),,
03/18/15,65540,204,($181.04),,
03/18/15,66550,217,($19.21),,
03/18/15,73050,184,$34.76 ,,
03/18/15,73010,288,$182.03 ,,
03/18/15,65550,220,($54.61),,
03/18/15,66110,253,($0.42),,
03/18/15,62020,195,($244.52),,
03/18/15,65590,219,($11.36),,
03/18/15,73010,280,$126.23 ,,
03/18/15,66110,226,($0.50),,
03/18/15,61510,256,($24.76),,
03/18/15,66520,291,($12.47),,
03/18/15,72140,290,$520.74 ,,
03/18/15,73050,264,$3.20 ,,
03/18/15,65700,171,($115.16),,
03/18/15,61550,254,($78.86),,
03/18/15,64000,192,$122.90 ,,
03/18/15,64000,177,$153.63 ,,
03/18/15,66510,211,($15.98),,
03/18/15,64020,276,$6.99 ,,
03/18/15,64010,262,$13.91 ,,
03/18/15,65660,250,($9.22),,
03/18/15,62030,231,($8.22),,
03/18/15,66510,289,($19.98),,
03/19/15,62030,167,($7.65),,
03/19/15,66550,252,($25.62),,
03/19/15,64010,242,$11.38 ,,
03/19/15,61520,269,($97.75),,
03/19/15,68060,199,($46.79),,
03/19/15,62530,184,($19.72),,
03/19/15,86180,220,$58.32 ,,
03/19/15,71160,170,$26.78 ,,
03/19/15,66090,240,($6.48),,
03/19/15,68060,176,($57.11),,
03/19/15,65760,211,($6.08),,
03/19/15,64000,286,$118.80 ,,
03/19/15,66550,185,($32.02),,
03/19/15,65600,215,($53.46),,
03/19/15,65700,297,($123.69),,
03/19/15,65710,236,($727.02),,
03/19/15,66510,224,($17.58),,
03/19/15,83030,294,$224.12 ,,
03/19/15,65730,183,($3.71),,
03/19/15,65740,207,($434.31),,
03/19/15,65550,281,($43.69),,
03/19/15,66120,183,($1.94),,
03/19/15,66010,172,($1.01),,
03/19/15,65700,185,($140.75),,
03/19/15,61570,274,($56.23),,
03/19/15,65700,194,($95.97),,
03/19/15,62510,282,($83.62),,
03/19/15,66070,268,($2.84),,
03/19/15,72050,176,$358.69 ,,
03/19/15,65760,155,($4.72),,
03/19/15,73010,232,$12.62 ,,
03/19/15,72130,256,$246.64 ,,
03/19/15,61570,264,($57.59),,
03/19/15,86150,253,$34.96 ,,
03/19/15,81900,264,$67.20 ,,
03/19/15,65710,213,($408.95),,
03/19/15,62020,215,($328.29),,
03/19/15,68060,249,($34.27),,
03/19/15,61570,184,($47.12),,
03/19/15,62010,220,($263.74),,
03/19/15,66070,220,($3.73),,
03/19/15,65700,163,($153.55),,
03/19/15,86020,233,$28.14 ,,
03/19/15,71325,155,($337.23),,
03/19/15,65730,180,($3.71),,
03/19/15,65740,226,($477.74),,
03/19/15,66130,284,($76.31),,
03/19/15,86010,158,$2.63 ,,
03/19/15,65730,168,($3.71),,
03/19/15,66020,200,($81.81),,
03/19/15,66020,272,($73.63),,
03/19/15,66530,275,($26.18),,
03/19/15,64000,205,$135.19 ,,
03/19/15,65730,205,($3.04),,
03/19/15,66020,202,($81.81),,
03/19/15,66100,170,($5.88),,
03/19/15,65760,258,($9.22),,
03/19/15,66110,253,($0.60),,
03/19/15,86450,221,($35.71),,
03/19/15,66520,296,($9.35),,
03/19/15,62030,219,($6.96),,
03/19/15,66050,216,($31.43),,
03/19/15,61540,237,($1.39),,
03/19/15,73020,285,$6.30 ,,
03/19/15,65740,188,($542.89),,
03/19/15,81180,209,$787.25 ,,
03/19/15,73010,296,$148.94 ,,
03/19/15,66070,213,($4.24),,
03/19/15,62530,163,($15.88),,
03/19/15,82050,151,$4.29 ,,
03/19/15,66120,198,($1.55),,
03/19/15,66100,199,($4.41),,
03/19/15,66070,205,($3.15),,
03/19/15,64010,210,$13.91 ,,
03/19/15,65750,233,($554.15),,
03/19/15,62510,234,($136.27),,
03/19/15,62510,238,($92.91),,
03/19/15,73050,225,$44.89 ,,
03/19/15,65550,216,($39.32),,
03/19/15,65660,154,($10.73),,
03/19/15,81140,252,$323.87 ,,
03/19/15,66090,246,($11.60),,
03/19/15,66520,236,($13.95),,
03/19/15,68060,266,($50.26),,
03/19/15,62510,262,($123.88),,
03/19/15,81050,238,$154.56 ,,
03/19/15,65730,270,($3.63),,
03/19/15,65590,266,($20.34),,
03/19/15,65730,263,($3.38),,
03/19/15,71180,251,($31.59),,
03/19/15,66010,250,($1.80),,
03/19/15,66130,155,($45.78),,
03/19/15,73070,238,$18.94 ,,
03/19/15,66040,192,($3.35),,
03/19/15,71310,254,"$1,002.08 ",,
03/19/15,66090,204,($10.80),,
03/19/15,73050,192,$26.07 ,,
03/19/15,62550,218,($23.78),,
03/19/15,72050,226,$438.40 ,,
03/19/15,62099,286,$10.97 ,,
03/19/15,61520,208,($97.75),,
03/19/15,63060,262,$1.60 ,,
03/19/15,81140,153,$269.89 ,,
03/19/15,62560,160,($5.40),,
03/19/15,65710,202,($599.79),,
03/19/15,73020,205,$27.72 ,,
03/19/15,62030,267,($5.22),,
03/19/15,73030,158,$134.66 ,,
03/19/15,81220,273,$34.40 ,,
03/19/15,66100,151,($3.61),,
03/19/15,65760,287,($7.86),,
03/19/15,63060,239,$1.20 ,,
03/19/15,61560,232,($2.48),,
03/19/15,66070,179,($4.63),,
03/19/15,62550,192,($21.62),,
03/19/15,66090,189,($7.78),,
03/19/15,86200,215,$32.91 ,,
03/19/15,66090,170,($9.50),,
03/19/15,81270,259,$184.36 ,,
03/19/15,66090,255,($7.78),,
03/19/15,66030,278,($4.82),,
03/19/15,61570,291,($52.35),,
03/19/15,65540,286,($148.13),,
03/19/15,66010,183,($1.60),,
03/19/15,65550,242,($48.05),,
03/19/15,86100,275,$89.08 ,,
03/19/15,65710,277,($599.79),,
03/19/15,86310,280,$17.42 ,,
03/19/15,66510,222,($14.38),,
03/19/15,71190,228,$5.30 ,,
03/19/15,62510,206,($69.68),,
03/19/15,61530,278,($18.70),,
03/19/15,61550,178,($69.39),,
03/19/15,64010,182,$14.94 ,,
03/19/15,66100,212,($4.81),,
03/19/15,62560,278,($7.93),,
03/19/15,83020,229,$301.04 ,,
03/19/15,73020,265,$136.58 ,,
03/19/15,71180,269,($37.91),,
03/19/15,61540,157,($2.49),,
03/19/15,66070,154,($3.47),,
03/19/15,86010,288,$157.12 ,,
03/19/15,62520,240,($45.49),,
03/19/15,64000,154,$145.20 ,,
03/19/15,66550,176,($25.62),,
03/19/15,65690,197,($86.31),,
03/19/15,66120,268,($1.40),,
03/19/15,62030,230,($6.26),,
03/19/15,66070,184,($2.84),,
03/19/15,66010,151,($1.35),,
03/19/15,65750,251,($812.75),,
03/19/15,61510,275,($33.02),,
03/19/15,62560,197,($5.40),,
03/19/15,66530,182,($26.18),,
03/19/15,65550,226,($48.05),,
03/19/15,62030,217,($6.26),,
03/19/15,66120,172,($1.86),,
03/19/15,61520,236,($107.53),,
03/19/15,66110,282,($0.66),,
03/19/15,66530,178,($21.82),,
03/19/15,72040,187,$337.89 ,,
03/19/15,61550,236,($63.08),,
03/19/15,65600,181,($53.46),,
03/19/15,64010,168,$16.98 ,,
03/19/15,73040,152,$24.30 ,,
03/19/15,66040,289,($4.46),,
03/19/15,66550,212,($32.02),,
03/19/15,66040,249,($2.70),,
03/19/15,81090,291,$69.87 ,,
03/19/15,61510,219,($33.02),,
03/19/15,66020,222,($73.63),,
03/19/15,62099,158,$10.97 ,,
03/19/15,66550,276,($19.21),,
03/19/15,65710,183,($644.22),,
03/19/15,66130,252,($72.12),,
03/19/15,62030,298,($6.96),,
03/19/15,65600,165,($48.60),,
03/19/15,66100,172,($4.31),,
03/19/15,62010,215,($219.78),,
03/19/15,64020,211,$6.51 ,,
03/19/15,66020,181,($89.99),,
03/19/15,66010,283,($1.69),,
03/19/15,65710,157,($545.27),,
03/19/15,62560,240,($5.40),,
03/19/15,73010,205,$11.36 ,,
03/19/15,64020,221,$5.43 ,,
03/19/15,61530,204,($18.70),,
03/19/15,61550,221,($63.08),,
03/19/15,83050,164,$218.10 ,,
03/19/15,64020,288,$7.23 ,,
03/19/15,65700,276,($159.95),,
03/19/15,65740,225,($325.73),,
03/19/15,66030,189,($4.34),,
03/19/15,81170,251,$13.53 ,,
03/20/15,66030,180,($4.82),,
03/20/15,61530,205,($18.70),,
03/20/15,81020,220,$66.00 ,,
03/20/15,86050,220,$50.13 ,,
03/20/15,66010,297,($1.49),,
03/20/15,62030,283,($7.65),,
03/20/15,66090,257,($9.50),,
03/20/15,62520,172,($50.54),,
03/20/15,81180,165,$590.44 ,,
03/20/15,66100,277,($4.74),,
03/20/15,73010,157,$77.03 ,,
03/20/15,66040,212,($3.35),,
03/20/15,73010,236,$165.48 ,,
03/20/15,65610,272,($12.24),,
03/20/15,86100,233,$13.28 ,,
03/20/15,65690,180,($69.05),,
03/20/15,65710,215,($545.27),,
03/20/15,65760,212,($6.92),,
03/20/15,65760,203,($6.29),,
03/20/15,65710,264,($408.95),,
03/20/15,66050,297,($21.43),,
03/20/15,66090,170,($6.48),,
03/20/15,66550,186,($19.21),,
03/20/15,65600,208,($53.46),,
03/20/15,73050,246,$31.28 ,,
03/20/15,86100,290,$71.04 ,,
03/20/15,86290,173,$49.99 ,,
03/20/15,84030,188,$65.00 ,,
03/20/15,86310,163,$15.84 ,,
03/20/15,61510,223,($48.43),,
03/20/15,72020,175,"$1,238.34 ",,
03/20/15,66020,250,($61.36),,
03/20/15,72070,245,"$1,310.31 ",,
03/20/15,86330,262,$262.01 ,,
03/20/15,61530,176,($22.10),,
03/20/15,65590,246,($16.66),,
03/20/15,85510,254,$603.24 ,,
03/20/15,61550,222,($56.78),,
03/20/15,62099,236,$9.15 ,,
03/20/15,62510,212,($102.20),,
03/20/15,61560,165,($4.14),,
03/20/15,73050,173,$62.95 ,,
03/20/15,66020,209,($61.36),,
03/20/15,65590,267,($12.20),,
03/20/15,73010,233,$12.45 ,,
03/20/15,61570,171,($62.82),,
03/20/15,82030,243,$5.84 ,,
03/20/15,71190,161,$7.07 ,,
03/20/15,81230,167,$29.51 ,,
03/21/15,86100,157,$48.44 ,,
03/21/15,66100,154,($3.61),,
03/21/15,65550,247,($43.69),,
03/21/15,61540,265,($1.79),,
03/21/15,86010,228,$27.41 ,,
03/21/15,62010,155,($293.05),,
03/21/15,61570,283,($39.26),,
03/21/15,66130,157,($54.94),,
03/21/15,65710,253,($545.27),,
03/21/15,66550,190,($19.21),,
03/21/15,66110,265,($0.61),,
03/21/15,66050,253,($25.72),,
03/21/15,65610,271,($12.24),,
03/21/15,66130,290,($45.78),,
03/21/15,65760,188,($6.29),,
03/21/15,86090,207,$30.00 ,,
03/21/15,61570,253,($57.59),,
03/21/15,62510,250,($83.62),,
03/21/15,73050,190,$16.96 ,,
03/21/15,66120,280,($1.94),,
03/21/15,62010,291,($351.66),,
03/21/15,66530,275,($32.00),,
03/21/15,83070,255,$143.01 ,,
03/21/15,64020,275,$5.43 ,,
03/21/15,65700,174,($127.96),,
03/21/15,65690,295,($62.14),,
03/21/15,66520,151,($11.43),,
03/21/15,62510,278,($124.74),,
03/21/15,83020,216,$225.78 ,,
03/21/15,61510,168,($29.72),,
03/21/15,65610,175,($11.12),,
03/21/15,66030,259,($4.82),,
03/21/15,62550,174,($19.46),,
03/21/15,71200,261,$39.44 ,,
03/21/15,71050,150,$132.49 ,,
03/21/15,66030,212,($4.34),,
03/21/15,66550,204,($23.05),,
03/21/15,66530,155,($21.82),,
03/21/15,66040,216,($3.68),,
03/21/15,65700,269,($115.16),,
03/21/15,64000,237,$135.19 ,,
03/21/15,73010,201,$16.60 ,,
03/21/15,62530,180,($10.08),,
03/21/15,86010,230,$3.85 ,,
03/21/15,66520,256,($7.79),,
03/21/15,81280,225,$5.74 ,,
03/21/15,65690,283,($69.05),,
03/21/15,73030,197,$148.13 ,,
03/21/15,81010,236,$220.00 ,,
03/22/15,62030,239,($6.26),,
03/22/15,66010,181,($1.35),,
03/22/15,65550,213,($58.65),,
03/22/15,65730,263,($2.53),,
03/22/15,86040,235,$391.92 ,,
03/22/15,65700,259,($140.75),,
03/22/15,62550,209,($28.82),,
03/22/15,81090,189,$76.86 ,,
03/22/15,65590,234,($15.15),,
03/22/15,65730,272,($2.53),,
03/22/15,62010,192,($322.35),,
03/22/15,61520,246,($94.49),,
03/22/15,73020,167,$88.80 ,,
03/22/15,61520,286,($122.19),,
03/22/15,66020,211,($73.63),,
03/22/15,66520,196,($9.35),,
03/22/15,65730,151,($3.04),,
03/22/15,61530,292,($24.94),,
03/22/15,65750,219,($415.61),,
03/22/15,65690,295,($75.95),,
03/22/15,62020,221,($268.97),,
03/22/15,66030,225,($6.03),,
03/22/15,66040,284,($4.91),,
03/22/15,62530,279,($12.10),,
03/22/15,66020,216,($61.36),,
03/22/15,82050,236,$2.93 ,,
03/22/15,63060,199,$1.60 ,,
03/22/15,62010,190,($429.80),,
