TranDate,Account,Dept,Sum of Amount,,
07/09/15,73020,281,$400.17 ,,
07/09/15,66110,165,($0.43),,
07/09/15,61540,234,($78.32),,
07/09/15,61540,220,($106.81),,
07/09/15,64020,289,$3.45 ,,
07/09/15,65520,261,($51.82),,
07/09/15,65760,241,($13.39),,
07/09/15,85510,218,$673.39 ,,
07/09/15,66520,208,($29.10),,
07/09/15,86050,244,$70.03 ,,
07/09/15,62030,281,($296.12),,
07/09/15,68060,277,($43.33),,
07/09/15,66520,194,($33.70),,
07/09/15,64020,246,$16.05 ,,
07/09/15,61540,277,($163.77),,
07/09/15,72150,202,"$3,218.87 ",,
07/09/15,66030,229,($7.60),,
07/09/15,66040,217,($109.63),,
07/09/15,66510,215,($86.39),,
07/09/15,65760,153,($8.74),,
07/09/15,66510,278,($220.92),,
07/09/15,82040,171,$14.36 ,,
07/09/15,65610,291,($438.86),,
07/09/15,86270,200,$86.78 ,,
07/09/15,72999,171,($417.84),,
07/09/15,65660,287,($285.10),,
07/09/15,65590,266,($174.62),,
07/09/15,72120,205,"$3,098.55 ",,
07/09/15,65600,254,($220.23),,
07/09/15,61530,231,($78.15),,
07/09/15,61560,264,($324.41),,
07/09/15,86200,296,$507.30 ,,
07/09/15,65610,185,($797.93),,
07/09/15,64020,252,$7.33 ,,
07/09/15,81210,243,$374.47 ,,
07/09/15,71170,285,$785.72 ,,
07/09/15,71080,222,$3.38 ,,
07/09/15,64000,197,$321.29 ,,
07/09/15,62099,246,$22.28 ,,
07/09/15,62530,202,($153.18),,
07/09/15,85010,244,$124.14 ,,
07/09/15,65520,250,($60.01),,
07/09/15,65660,213,($213.83),,
07/09/15,62530,206,($234.87),,
07/09/15,66040,178,($52.43),,
07/09/15,72130,227,"$3,447.12 ",,
07/09/15,84020,241,$497.76 ,,
07/09/15,86100,235,$7.44 ,,
07/09/15,66100,179,($9.80),,
07/09/15,66130,157,($98.43),,
07/10/15,73040,221,$40.50 ,,
07/10/15,66010,285,($334.80),,
07/10/15,73020,258,$64.63 ,,
07/10/15,73040,247,$268.50 ,,
07/10/15,66080,167,($15.42),,
07/10/15,72120,248,"$3,098.55 ",,
07/10/15,86180,241,($106.25),,
07/10/15,73020,294,$37.75 ,,
07/10/15,65730,273,($2.27),,
07/10/15,66550,253,($202.65),,
07/10/15,61560,284,($237.90),,
07/10/15,61570,276,($138.43),,
07/10/15,86020,175,$68.38 ,,
07/10/15,65710,168,($895.18),,
07/10/15,81330,161,$127.50 ,,
07/10/15,65550,164,"($1,639.03)",,
07/10/15,65660,181,($156.81),,
07/10/15,65550,159,($676.99),,
07/10/15,61520,196,($241.52),,
07/10/15,73030,168,$70.19 ,,
07/10/15,66050,263,($53.75),,
07/10/15,61510,171,($218.06),,
07/10/15,86100,167,($5.57),,
07/10/15,62560,259,($29.87),,
07/10/15,86020,196,$68.38 ,,
07/10/15,66070,231,($9.00),,
07/10/15,65550,163,($748.25),,
07/10/15,66070,197,($26.91),,
07/10/15,73050,280,$11.96 ,,
07/10/15,82010,230,$428.56 ,,
07/10/15,65520,204,($60.01),,
07/10/15,65570,188,($55.35),,
07/10/15,62530,170,($204.24),,
07/10/15,65590,281,($176.76),,
07/10/15,66520,264,($61.26),,
07/10/15,66020,151,($709.07),,
07/10/15,66120,171,($4.56),,
07/10/15,66110,234,($0.43),,
07/10/15,65610,160,($438.86),,
07/10/15,62020,162,($979.58),,
07/10/15,66110,205,($0.43),,
07/10/15,65610,219,($379.02),,
07/10/15,66120,183,($4.56),,
07/10/15,63060,188,($4.44),,
07/10/15,61570,170,($329.82),,
07/10/15,81270,171,$736.54 ,,
07/10/15,66520,250,($45.95),,
07/10/15,66050,172,($78.60),,
07/10/15,68060,263,($90.59),,
07/10/15,86030,220,($5.66),,
07/10/15,64000,193,$234.15 ,,
07/10/15,66110,185,($0.41),,
07/10/15,66030,204,($8.80),,
07/10/15,86010,195,$13.08 ,,
07/10/15,65650,290,($380.85),,
07/11/15,66030,237,($8.80),,
07/11/15,82070,191,$437.16 ,,
07/11/15,80990,177,"$3,144.58 ",,
07/11/15,62510,280,($875.46),,
07/11/15,65740,189,($423.82),,
07/11/15,81090,229,$807.26 ,,
07/11/15,62510,280,($481.50),,
07/11/15,72070,236,"$5,025.52 ",,
07/11/15,65570,205,($26.29),,
07/11/15,66090,269,($75.90),,
07/11/15,66110,256,($0.89),,
07/11/15,64020,243,$6.63 ,,
07/11/15,66550,209,($151.99),,
07/11/15,65710,178,($492.35),,
07/11/15,61530,237,($78.15),,
07/11/15,64010,180,$52.58 ,,
07/11/15,83030,222,"$1,155.85 ",,
07/11/15,62010,296,($954.99),,
07/11/15,61550,260,($293.60),,
07/11/15,64000,164,$202.22 ,,
07/11/15,61570,214,($218.57),,
07/11/15,86110,261,$97.19 ,,
07/11/15,62520,243,($500.81),,
07/11/15,66100,210,($4.66),,
07/11/15,66080,218,($29.38),,
07/11/15,64010,274,$80.63 ,,
07/11/15,66550,245,($111.46),,
07/11/15,65750,294,"($1,180.12)",,
07/11/15,62520,253,($239.52),,
07/11/15,64010,249,$70.11 ,,
07/11/15,86290,201,$34.64 ,,
07/11/15,65620,286,($323.54),,
07/11/15,72110,156,"$2,346.90 ",,
07/11/15,86020,184,$14.39 ,,
07/11/15,62560,183,($29.87),,
07/11/15,62550,274,($91.86),,
07/11/15,73040,221,$268.50 ,,
07/11/15,65610,239,($917.62),,
07/11/15,86400,234,($8.59),,
07/11/15,65660,265,"($1,104.99)",,
07/11/15,66130,215,($107.38),,
07/11/15,86360,159,$94.89 ,,
07/11/15,62550,162,($64.30),,
07/11/15,61560,170,($227.09),,
07/11/15,86030,215,$95.29 ,,
07/11/15,65660,151,($327.87),,
07/11/15,65660,281,($135.42),,
07/11/15,62520,210,($435.49),,
07/11/15,65520,290,($43.95),,
07/11/15,66120,259,($9.09),,
07/11/15,62010,200,($911.59),,
07/11/15,73020,229,$67.97 ,,
07/11/15,62550,294,($67.36),,
07/11/15,83020,200,$693.48 ,,
07/11/15,71550,259,"$1,019.56 ",,
07/12/15,65740,223,($575.82),,
07/12/15,71180,196,$727.77 ,,
07/12/15,64020,203,$6.63 ,,
07/12/15,72150,243,"$2,131.76 ",,
07/12/15,66030,168,($16.00),,
07/12/15,66010,284,($218.35),,
07/12/15,61550,248,($293.60),,
07/12/15,66130,164,($64.32),,
07/12/15,65650,160,($673.73),,
07/12/15,71030,296,$647.48 ,,
07/12/15,86020,184,$14.39 ,,
07/12/15,73020,178,$50.49 ,,
07/12/15,61540,174,($121.34),,
07/12/15,65620,210,($588.25),,
07/12/15,72130,175,"$3,447.12 ",,
07/12/15,66020,251,($709.07),,
07/12/15,73050,298,$14.25 ,,
07/12/15,61530,172,($70.71),,
07/12/15,62010,151,"($1,736.35)",,
07/12/15,65700,217,($823.74),,
07/12/15,62099,165,$20.16 ,,
07/12/15,62510,285,($656.59),,
07/12/15,65740,298,($423.82),,
07/12/15,65540,256,($940.62),,
07/12/15,62550,290,($122.48),,
07/12/15,66530,230,($30.97),,
07/12/15,65520,223,($51.82),,
07/12/15,66130,298,($55.55),,
07/12/15,71310,196,"$8,011.47 ",,
07/12/15,65700,185,($883.67),,
07/12/15,62010,169,($911.59),,
07/12/15,73020,206,$164.98 ,,
07/12/15,73010,206,$509.97 ,,
07/12/15,86130,169,$174.77 ,,
07/12/15,73030,165,$494.10 ,,
07/12/15,65690,161,($160.34),,
07/12/15,66550,240,($151.99),,
07/12/15,84020,250,$497.76 ,,
07/12/15,66130,260,($64.32),,
07/12/15,86135,268,$5.00 ,,
07/12/15,65700,250,($618.57),,
07/12/15,66110,200,($0.37),,
07/12/15,65700,196,($648.03),,
07/12/15,65600,225,($416.46),,
07/12/15,65760,205,($5.53),,
07/12/15,73010,265,$623.90 ,,
07/12/15,65750,298,($538.75),,
07/12/15,61560,176,($277.17),,
07/12/15,68060,158,($41.36),,
07/12/15,66130,262,($134.48),,
07/12/15,65760,156,($6.41),,
07/12/15,71050,176,$393.86 ,,
07/12/15,66530,229,($39.46),,
07/12/15,65610,216,($438.86),,
07/12/15,86110,267,$97.19 ,,
07/13/15,66050,250,($25.53),,
07/13/15,62099,156,$47.20 ,,
07/13/15,68040,195,($17.29),,
07/13/15,86080,281,$739.10 ,,
07/13/15,61510,272,($98.63),,
07/13/15,62560,165,($29.87),,
07/13/15,83020,216,$230.72 ,,
07/13/15,71070,254,($137.15),,
07/13/15,61540,162,($163.77),,
07/13/15,86170,280,$104.35 ,,
07/13/15,65760,283,($9.22),,
07/13/15,81110,240,$184.69 ,,
07/13/15,66010,196,($138.29),,
07/13/15,62010,274,($954.99),,
07/13/15,86080,176,$739.10 ,,
07/13/15,66510,285,($164.56),,
07/13/15,61550,164,($613.88),,
07/13/15,65650,152,($380.85),,
07/13/15,61540,186,($78.32),,
07/13/15,81280,180,($2.44),,
07/13/15,73040,263,$259.38 ,,
07/13/15,73040,189,$268.50 ,,
07/13/15,62010,290,"($1,491.36)",,
07/13/15,64020,221,$13.96 ,,
07/13/15,86110,216,$201.03 ,,
07/13/15,66550,225,($111.46),,
07/13/15,73010,279,$74.00 ,,
07/13/15,65710,170,($895.18),,
07/13/15,61540,230,($142.41),,
07/13/15,63060,219,($2.81),,
07/13/15,64000,198,$223.51 ,,
07/13/15,65610,158,($598.45),,
07/13/15,65650,176,($420.94),,
07/13/15,62099,174,$20.16 ,,
07/13/15,86010,191,$64.04 ,,
07/13/15,61550,241,($400.36),,
07/13/15,65570,186,($30.44),,
07/13/15,66050,183,($29.56),,
07/13/15,86290,197,$78.07 ,,
07/13/15,65650,206,($440.99),,
07/13/15,81100,157,$94.11 ,,
07/13/15,81280,203,($2.44),,
07/13/15,61530,247,($111.65),,
07/13/15,66020,189,($742.84),,
07/13/15,65730,190,($1.49),,
07/13/15,66080,163,($13.95),,
07/13/15,65520,218,($51.82),,
07/13/15,64010,220,$36.81 ,,
07/13/15,65710,253,($671.39),,
07/13/15,65710,276,($492.35),,
07/13/15,62099,220,$23.34 ,,
07/13/15,72110,169,"$2,346.90 ",,
07/13/15,62510,183,($481.50),,
07/13/15,66070,289,($9.00),,
07/13/15,61510,248,($98.63),,
07/14/15,66110,252,($0.78),,
07/14/15,66010,200,($160.12),,
07/14/15,73010,229,$74.00 ,,
07/14/15,66090,163,($75.90),,
07/14/15,66550,187,($60.34),,
07/14/15,66110,272,($0.58),,
07/14/15,73050,268,$122.47 ,,
07/14/15,65590,216,($92.80),,
07/14/15,62520,152,($500.81),,
07/14/15,65690,231,($117.58),,
07/14/15,65710,256,"($1,029.46)",,
07/14/15,62020,253,($846.00),,
07/14/15,66510,163,($90.51),,
07/14/15,64000,232,$489.58 ,,
07/14/15,66020,185,($980.97),,
07/14/15,61520,182,($329.35),,
07/14/15,84020,294,$246.82 ,,
07/14/15,86450,220,($815.56),,
07/14/15,72060,225,"$3,603.48 ",,
07/14/15,61570,284,($160.29),,
07/14/15,62530,267,($97.01),,
07/14/15,81170,290,$85.33 ,,
07/14/15,62560,159,($19.48),,
07/14/15,61530,253,($148.86),,
07/14/15,65710,261,($425.21),,
07/14/15,65660,221,($213.83),,
07/14/15,73050,249,$19.14 ,,
07/14/15,81180,268,$779.02 ,,
07/14/15,86010,287,$64.04 ,,
07/14/15,66050,222,($28.22),,
07/14/15,62520,269,($206.86),,
07/14/15,72100,271,$624.80 ,,
07/14/15,68060,261,($41.36),,
07/14/15,61530,268,($111.65),,
07/14/15,66120,203,($12.72),,
07/14/15,65740,247,($770.58),,
07/14/15,86130,173,$174.77 ,,
07/14/15,65610,217,($598.45),,
07/14/15,72010,274,"$3,220.46 ",,
07/14/15,61570,269,($160.29),,
07/14/15,72050,239,"$1,810.60 ",,
07/14/15,66010,252,($138.29),,
07/14/15,62530,239,($230.58),,
07/14/15,73050,213,$122.47 ,,
07/14/15,61540,291,($67.64),,
07/14/15,61540,171,($78.32),,
07/14/15,64010,286,$38.56 ,,
07/14/15,85520,263,$72.66 ,,
07/14/15,62560,297,($13.20),,
07/14/15,63060,196,($4.44),,
07/14/15,66550,262,($106.39),,
07/14/15,86100,259,($5.57),,
07/14/15,63060,262,($3.26),,
07/14/15,66030,199,($18.22),,
07/14/15,65690,236,($117.58),,
07/15/15,61540,155,($78.32),,
07/15/15,63050,229,($10.39),,
07/15/15,65660,153,($149.68),,
07/15/15,62099,187,$23.34 ,,
07/15/15,65730,207,($1.72),,
07/15/15,65610,281,($598.45),,
07/15/15,65570,205,($30.44),,
07/15/15,63060,155,($3.26),,
07/15/15,66080,284,($29.38),,
07/15/15,65730,173,($1.64),,
07/15/15,71310,282,"$6,841.09 ",,
07/15/15,65660,243,($285.10),,
07/15/15,63050,170,($25.16),,
07/15/15,81100,151,$94.11 ,,
07/15/15,73030,151,$452.64 ,,
07/15/15,71240,257,"$1,671.92 ",,
07/15/15,66010,157,($307.08),,
07/15/15,86200,295,$5.79 ,,
07/15/15,61520,165,($439.13),,
07/15/15,81200,156,$13.85 ,,
07/15/15,86135,156,$5.00 ,,
07/15/15,83070,275,$205.50 ,,
07/15/15,68060,210,($78.77),,
07/15/15,72070,154,"$6,652.74 ",,
07/15/15,61520,205,($241.52),,
07/15/15,61520,191,($241.52),,
07/15/15,66090,297,($158.70),,
07/15/15,61550,222,($400.36),,
07/15/15,73030,171,$693.04 ,,
07/15/15,62550,153,($67.36),,
07/15/15,71050,154,$393.86 ,,
07/15/15,65750,287,($769.65),,
07/15/15,65710,294,($469.97),,
07/15/15,81200,211,$13.85 ,,
07/15/15,71010,190,"$2,600.93 ",,
07/15/15,62560,162,($14.28),,
07/15/15,66520,170,($32.16),,
07/15/15,62010,277,($954.99),,
07/15/15,62520,240,($239.52),,
07/15/15,81230,162,$266.83 ,,
07/15/15,62510,268,($481.50),,
07/15/15,65540,178,($705.46),,
07/15/15,65600,235,($419.48),,
07/15/15,68060,198,($59.08),,
07/15/15,66080,200,($10.40),,
07/15/15,65540,247,($517.34),,
07/15/15,66100,277,($11.27),,
07/15/15,66080,205,($15.42),,
07/15/15,86030,165,($312.04),,
07/15/15,86280,155,$26.05 ,,
07/15/15,72100,256,$808.54 ,,
07/15/15,65620,278,($279.42),,
07/15/15,61550,207,($533.81),,
07/15/15,83050,218,$319.96 ,,
07/15/15,86180,214,$45.65 ,,
07/16/15,71240,290,$912.56 ,,
07/16/15,64010,192,$70.11 ,,
07/16/15,81280,153,($2.44),,
07/16/15,65570,289,($55.35),,
07/16/15,65690,195,($112.23),,
07/16/15,64010,184,$36.81 ,,
07/16/15,65650,272,($922.07),,
07/16/15,65610,284,($418.91),,
07/16/15,62530,291,($107.23),,
07/16/15,86010,227,$13.08 ,,
07/16/15,62020,291,($935.05),,
07/16/15,72090,276,"$1,611.18 ",,
07/16/15,61510,244,($114.20),,
07/16/15,85010,248,$124.14 ,,
07/16/15,62530,179,($153.18),,
07/16/15,61530,263,($70.71),,
07/16/15,63050,294,($25.16),,
07/16/15,86020,286,$26.97 ,,
07/16/15,73050,186,$19.98 ,,
07/16/15,73030,221,$86.83 ,,
07/16/15,61530,215,($70.71),,
07/16/15,72010,214,"$3,220.46 ",,
07/16/15,66090,215,($103.50),,
07/16/15,65650,231,($801.80),,
07/16/15,66090,151,($75.90),,
07/16/15,65700,176,($559.66),,
07/16/15,66040,168,($52.43),,
07/16/15,62020,164,($979.58),,
07/16/15,65520,269,($57.28),,
07/16/15,63050,173,($12.03),,
07/16/15,62550,181,($122.48),,
07/16/15,66090,200,($72.45),,
07/16/15,66520,226,($145.87),,
07/16/15,65600,263,($199.25),,
07/16/15,65600,258,($419.48),,
07/16/15,73030,257,$494.10 ,,
07/16/15,82040,216,$14.36 ,,
07/16/15,66130,157,($116.94),,
07/16/15,65520,249,($81.83),,
07/16/15,83030,178,$462.39 ,,
07/16/15,71310,210,"$6,841.09 ",,
07/16/15,65630,259,$0.15 ,,
07/16/15,66520,159,($61.26),,
07/16/15,65570,178,($29.06),,
07/16/15,61520,222,($381.09),,
07/16/15,66070,159,($12.86),,
07/16/15,86010,226,$53.46 ,,
07/16/15,62099,189,$31.83 ,,
07/16/15,66020,188,"($1,012.96)",,
07/16/15,71560,152,($235.91),,
07/16/15,86010,197,$19.74 ,,
07/16/15,65590,234,($97.22),,
07/16/15,65700,276,"($1,178.23)",,
07/16/15,65650,274,($617.59),,
07/16/15,62030,194,($227.69),,
07/16/15,66070,202,($9.00),,
07/16/15,62030,253,($263.65),,
07/16/15,61570,189,($160.29),,
07/16/15,86350,221,$165.24 ,,
07/16/15,73020,240,$354.02 ,,
07/16/15,66110,152,($0.37),,
07/16/15,73050,190,$22.31 ,,
07/16/15,62030,191,($565.31),,
07/16/15,62099,289,$31.83 ,,
07/16/15,65710,156,($671.39),,
07/16/15,62560,262,($16.50),,
07/16/15,61520,179,($727.53),,
07/16/15,73020,222,$73.72 ,,
07/16/15,66510,296,($78.17),,
07/16/15,71010,203,"$3,545.84 ",,
07/16/15,66040,264,($50.05),,
07/16/15,86040,193,$773.13 ,,
07/16/15,66520,255,($45.95),,
07/16/15,61560,278,($237.90),,
07/16/15,82050,252,$159.67 ,,
07/16/15,73040,222,$166.32 ,,
07/16/15,62520,270,($435.49),,
07/16/15,63060,161,($6.81),,
07/16/15,66520,271,($61.26),,
07/16/15,66070,215,($9.43),,
07/16/15,65550,184,"($1,068.94)",,
07/16/15,61510,278,($155.73),,
07/16/15,62010,225,($911.59),,
07/16/15,61510,227,($155.73),,
07/16/15,71310,293,"$6,841.09 ",,
07/16/15,66020,278,"($1,350.61)",,
07/16/15,65730,288,($2.48),,
07/16/15,71070,177,($137.15),,
07/16/15,65730,247,($1.49),,
07/16/15,61560,167,($432.55),,
07/16/15,63060,169,($5.92),,
07/16/15,66530,214,($22.71),,
07/16/15,64010,226,$38.56 ,,
07/16/15,64010,270,$33.30 ,,
07/16/15,66020,240,"($1,350.61)",,
07/16/15,62020,271,"($2,955.61)",,
07/16/15,62099,178,$23.34 ,,
07/16/15,86135,290,$5.00 ,,
07/16/15,73010,204,($29.72),,
07/16/15,65540,191,($446.79),,
07/16/15,65740,243,($423.82),,
07/16/15,62030,190,($359.52),,
07/16/15,65650,234,($601.35),,
07/16/15,86050,167,$92.65 ,,
07/16/15,65610,259,($438.86),,
07/16/15,71560,284,($235.91),,
07/16/15,65550,153,($783.89),,
07/16/15,66130,196,($55.55),,
07/16/15,66550,282,($202.65),,
07/16/15,62030,235,($403.79),,
07/16/15,81150,217,$22.30 ,,
07/16/15,64010,160,$38.56 ,,
07/16/15,81280,222,($2.44),,
07/16/15,62030,227,($263.65),,
07/16/15,62020,291,"($2,111.15)",,
07/16/15,63060,218,($2.81),,
07/16/15,71299,156,($50.51),,
07/16/15,61550,224,($397.52),,
07/16/15,62510,153,($875.46),,
07/16/15,66120,164,($3.34),,
07/16/15,62550,154,($58.18),,
07/16/15,61550,166,($293.60),,
07/16/15,83070,167,$205.50 ,,
07/16/15,64000,276,$234.15 ,,
07/16/15,81170,218,$16.69 ,,
07/16/15,71190,279,$459.75 ,,
07/16/15,66070,212,($9.00),,
07/16/15,86050,286,$70.03 ,,
07/16/15,68060,193,($43.33),,
07/16/15,65540,276,($517.34),,
07/16/15,64010,243,$36.81 ,,
07/16/15,61510,168,($109.01),,
07/16/15,64000,218,$438.12 ,,
07/16/15,82010,224,$408.97 ,,
07/16/15,72160,260,"$2,527.01 ",,
07/16/15,65550,213,"($1,425.25)",,
07/16/15,65750,259,($564.41),,
07/16/15,66050,241,($29.56),,
07/16/15,66520,184,($33.70),,
07/16/15,65710,191,"($1,029.46)",,
07/16/15,71030,284,$647.48 ,,
07/16/15,66020,295,"($1,872.76)",,
07/16/15,73020,236,$55.58 ,,
07/16/15,66080,167,($15.42),,
07/16/15,65730,206,($1.49),,
07/16/15,66530,274,($22.71),,
07/16/15,73040,229,$40.50 ,,
07/16/15,82010,195,$428.56 ,,
07/16/15,66100,187,($5.15),,
07/16/15,61570,176,($160.29),,
07/16/15,61570,220,($160.29),,
07/16/15,61530,247,($70.71),,
07/16/15,86030,206,$95.29 ,,
07/16/15,63050,184,($21.88),,
07/16/15,66050,211,($40.32),,
07/16/15,65760,240,($6.41),,
07/16/15,81200,206,$12.19 ,,
07/16/15,66530,180,($22.71),,
07/16/15,81220,159,$344.41 ,,
07/16/15,86020,201,$68.38 ,,
07/16/15,71325,201,($742.83),,
07/16/15,72020,160,"$3,753.54 ",,
07/16/15,65600,150,($237.98),,
07/16/15,66110,213,($0.78),,
07/16/15,83020,247,$132.00 ,,
07/16/15,66050,234,($29.56),,
07/16/15,71080,234,$3.38 ,,
07/16/15,62030,229,($251.66),,
07/16/15,61570,209,($153.00),,
07/16/15,81350,164,$11.77 ,,
07/16/15,62520,211,($228.63),,
07/16/15,63060,254,($3.11),,
07/16/15,65600,257,($199.25),,
07/16/15,66120,154,($3.19),,
07/16/15,64010,170,$84.30 ,,
07/16/15,81120,287,$232.59 ,,
07/16/15,65760,238,($6.41),,
07/16/15,61560,285,($237.90),,
07/16/15,65710,268,"($1,309.75)",,
07/16/15,66020,196,"($1,012.96)",,
07/16/15,62530,278,($112.33),,
07/16/15,61540,290,($74.76),,
07/16/15,61520,279,($208.59),,
07/16/15,66070,265,($8.15),,
07/16/15,66520,171,($29.10),,
07/16/15,86270,157,$86.78 ,,
07/16/15,64020,185,$7.68 ,,
07/16/15,66070,240,($9.43),,
07/16/15,73020,297,$164.98 ,,
07/16/15,68060,181,($41.36),,
07/16/15,81200,197,$13.85 ,,
07/16/15,71160,280,$390.46 ,,
07/16/15,61570,288,($138.43),,
07/16/15,71050,224,$597.91 ,,
07/16/15,61520,207,($505.00),,
07/16/15,61540,298,($106.81),,
07/16/15,65660,281,($156.81),,
07/16/15,66070,164,($9.43),,
07/16/15,63050,175,($16.41),,
07/16/15,64020,180,$13.96 ,,
07/17/15,62099,269,$23.34 ,,
07/17/15,65710,189,($686.06),,
07/17/15,84020,158,$371.39 ,,
07/17/15,65540,171,($493.82),,
07/17/15,62530,161,($112.33),,
07/17/15,66130,251,($64.32),,
07/17/15,65520,256,($60.01),,
07/17/15,66100,274,($7.35),,
07/17/15,66080,276,($16.16),,
07/17/15,62560,264,($12.34),,
07/17/15,65730,255,($3.13),,
07/17/15,65610,178,($438.86),,
07/17/15,65750,236,"($1,026.20)",,
07/17/15,66080,178,($13.95),,
07/17/15,61560,198,($205.46),,
07/17/15,72060,246,"$5,305.11 ",,
07/17/15,66110,256,($0.58),,
07/17/15,65760,184,($6.41),,
07/17/15,86010,150,$39.75 ,,
07/17/15,66070,216,($15.38),,
07/17/15,61530,237,($148.86),,
07/17/15,72010,289,"$3,220.46 ",,
07/17/15,64010,160,$61.82 ,,
07/17/15,73050,194,$22.31 ,,
07/17/15,72060,275,"$3,603.48 ",,
07/17/15,62010,272,"($1,996.80)",,
07/17/15,66110,229,($0.78),,
07/17/15,65550,268,"($1,068.94)",,
07/17/15,66130,172,($64.32),,
07/17/15,86040,197,$773.13 ,,
07/17/15,62510,161,($459.62),,
07/17/15,61550,204,($253.56),,
07/17/15,61540,228,($67.64),,
07/17/15,86150,271,$888.26 ,,
07/17/15,65650,195,($440.99),,
07/17/15,68060,193,($43.33),,
07/17/15,86010,282,$125.02 ,,
07/17/15,65660,165,($213.83),,
07/17/15,66110,237,($0.89),,
07/17/15,84020,282,$497.76 ,,
07/17/15,65700,283,"($1,178.23)",,
07/17/15,65690,216,($245.85),,
07/17/15,66550,185,($151.99),,
07/17/15,86010,294,$529.13 ,,
07/17/15,62560,276,($13.63),,
07/17/15,65760,182,($6.41),,
07/17/15,81090,198,$807.26 ,,
07/17/15,86180,189,$34.58 ,,
07/17/15,72150,274,"$2,131.76 ",,
07/17/15,65590,216,($132.57),,
07/17/15,66130,272,($61.39),,
07/17/15,65710,191,($895.18),,
07/17/15,62510,224,($875.46),,
07/17/15,62550,161,($67.36),,
07/17/15,81350,193,$11.77 ,,
07/18/15,71190,164,$324.66 ,,
07/18/15,73020,200,$283.14 ,,
07/18/15,66530,200,($19.62),,
07/18/15,66010,282,($219.34),,
07/18/15,86010,298,$358.40 ,,
07/18/15,81170,240,$16.69 ,,
07/18/15,66010,237,($152.84),,
07/18/15,71030,152,$647.48 ,,
07/18/15,65620,187,($308.83),,
07/18/15,65620,207,($308.83),,
07/18/15,62030,199,($479.36),,
07/18/15,61550,164,($533.81),,
07/18/15,66010,238,($291.13),,
07/18/15,71020,284,"$1,487.85 ",,
07/18/15,86280,183,$26.05 ,,
07/18/15,86270,215,$504.43 ,,
07/18/15,66510,276,($90.51),,
07/18/15,63060,249,($4.44),,
07/18/15,86050,205,$92.66 ,,
07/18/15,73030,194,$86.83 ,,
07/18/15,86010,259,$125.02 ,,
07/18/15,66050,260,($53.75),,
07/18/15,66520,285,($29.10),,
07/18/15,66110,250,($0.37),,
07/18/15,66120,285,($2.89),,
07/18/15,83020,278,$265.99 ,,
07/18/15,83050,211,$415.80 ,,
07/18/15,62560,250,($14.28),,
07/18/15,65710,209,($425.21),,
07/18/15,66520,220,($32.16),,
07/18/15,83030,202,"$1,155.85 ",,
07/18/15,61520,232,($415.73),,
07/18/15,68040,258,($23.57),,
07/18/15,66120,273,($3.19),,
07/18/15,65660,274,($285.10),,
07/18/15,65750,246,($854.76),,
07/18/15,65540,229,($446.79),,
07/18/15,66010,257,($160.12),,
07/18/15,72090,202,"$1,291.45 ",,
07/18/15,62530,258,($112.33),,
07/18/15,81100,189,$502.42 ,,
07/18/15,86290,274,$232.79 ,,
07/18/15,66530,228,($22.71),,
07/18/15,66120,186,($6.99),,
07/18/15,71020,271,"$1,487.85 ",,
07/18/15,61540,245,($106.81),,
07/18/15,73040,274,$126.00 ,,
07/18/15,62520,188,($228.63),,
07/18/15,86350,204,$352.25 ,,
07/18/15,62550,203,($176.05),,
07/18/15,73050,207,$26.69 ,,
07/18/15,65600,234,($419.48),,
07/18/15,66050,281,($29.56),,
07/18/15,83010,203,$184.73 ,,
07/18/15,61550,271,($758.90),,
07/19/15,62530,162,($184.46),,
07/19/15,86100,243,$20.19 ,,
07/19/15,73020,193,$67.97 ,,
07/19/15,65620,164,($441.19),,
07/19/15,61510,197,($98.63),,
07/19/15,86010,201,$529.13 ,,
07/19/15,65540,207,($517.34),,
07/19/15,81150,192,$22.30 ,,
07/19/15,73020,229,$37.75 ,,
07/19/15,65600,231,($482.40),,
07/19/15,65690,285,($213.78),,
07/19/15,62560,284,($19.48),,
07/19/15,72020,180,"$3,753.54 ",,
07/19/15,86010,197,$39.75 ,,
07/19/15,61510,233,($238.79),,
07/19/15,65690,195,($117.58),,
07/19/15,63050,282,($131.60),,
07/19/15,62510,276,($459.62),,
07/19/15,86280,204,$26.05 ,,
07/19/15,65590,176,($92.80),,
07/19/15,66090,226,($138.00),,
07/19/15,65570,288,($22.73),,
07/19/15,65710,256,($935.54),,
07/19/15,63050,191,($21.88),,
07/19/15,65750,206,($538.75),,
07/19/15,66050,172,($40.32),,
07/19/15,65550,163,($676.99),,
07/19/15,62530,180,($322.81),,
07/19/15,65750,181,($564.41),,
07/19/15,65600,257,($419.48),,
07/19/15,72090,154,"$1,291.45 ",,
07/19/15,66120,219,($6.08),,
07/19/15,66550,248,($202.65),,
07/19/15,66080,155,($15.42),,
07/19/15,86200,205,$39.79 ,,
07/19/15,86130,156,$174.77 ,,
07/19/15,61540,210,($106.81),,
07/19/15,66510,275,($123.42),,
07/19/15,65700,232,($898.63),,
07/19/15,65710,219,($469.97),,
07/19/15,65570,164,($55.35),,
07/19/15,72999,220,($417.84),,
07/19/15,61570,191,($153.00),,
07/19/15,61510,197,($109.01),,
07/19/15,66040,255,($50.05),,
07/19/15,65690,151,($101.55),,
07/19/15,83030,270,"$1,155.85 ",,
07/19/15,61560,263,($227.09),,
