TranDate,Account,Dept,Sum of Amount
08/12/15,86270,174,$174.21 
08/12/15,65710,257,($425.31)
08/12/15,62020,184,"($1,301.95)"
08/12/15,66070,221,($13.34)
08/13/15,66050,248,($57.50)
08/13/15,81280,258,$33.03 
08/13/15,71080,281,$2.20 
08/13/15,65760,239,($10.71)
08/13/15,66010,169,($191.28)
08/13/15,65750,213,($451.51)
08/13/15,65520,207,($82.32)
08/13/15,61530,170,($72.93)
08/13/15,63050,239,($35.18)
08/13/15,65660,182,($47.54)
08/13/15,84020,229,$225.08 
08/13/15,81900,218,$337.53 
08/13/15,61520,151,($505.00)
08/13/15,65620,286,($221.89)
08/13/15,65570,242,($63.65)
08/13/15,66530,251,($14.16)
08/13/15,65650,199,($133.77)
08/13/15,66510,155,($150.24)
08/13/15,61520,223,($399.60)
08/13/15,65590,203,($60.44)
08/13/15,62510,293,($854.73)
08/13/15,86010,197,$176.43 
08/13/15,83020,182,$59.32 
08/13/15,62540,228,($12.55)
08/13/15,62550,237,($43.04)
08/13/15,65520,153,($45.28)
08/13/15,66040,200,($35.81)
08/13/15,66030,291,($9.02)
08/13/15,66050,266,($57.50)
08/13/15,71550,161,"$1,203.31 "
08/13/15,65660,151,($100.08)
08/13/15,86010,261,$654.06 
08/13/15,62520,254,($162.01)
08/13/15,64000,239,$331.13 
08/13/15,64000,268,$242.83 
08/13/15,65570,288,($33.37)
08/13/15,62560,274,($4.49)
08/13/15,61510,190,($88.93)
08/13/15,66090,287,($62.40)
08/13/15,64010,195,$80.63 
08/13/15,63050,235,($47.97)
08/13/15,73030,200,$197.55 
08/13/15,63060,239,$5.44 
08/13/15,62099,297,$21.07 
08/13/15,73050,199,$21.73 
08/13/15,65620,171,($221.89)
08/13/15,65750,151,($944.07)
08/13/15,62540,163,($11.98)
08/13/15,65520,247,($45.28)
08/13/15,81180,228,$123.35 
08/13/15,86020,253,$90.53 
08/13/15,81090,154,$588.78 
08/13/15,66040,184,($35.81)
08/13/15,65590,211,($69.98)
08/13/15,63060,165,$4.73 
08/13/15,61540,265,($104.33)
08/13/15,64020,158,$4.86 
08/13/15,72010,229,"$2,222.02 "
08/13/15,65540,160,($411.87)
08/13/15,66040,180,($35.81)
08/13/15,66510,190,($71.86)
08/13/15,65570,188,($28.82)
08/13/15,66530,176,($7.79)
08/13/15,66130,213,($70.13)
08/13/15,66080,223,($8.53)
08/13/15,65730,166,($1.38)
08/13/15,66520,220,($13.04)
08/13/15,64010,294,$28.52 
08/13/15,66090,160,($45.76)
08/13/15,73040,224,$214.80 
08/13/15,65750,194,($389.94)
08/13/15,73050,233,$91.62 
08/13/15,62020,166,($622.67)
08/13/15,71299,191,($31.27)
08/13/15,65760,248,($9.32)
08/13/15,62020,293,($594.37)
08/13/15,66520,295,($11.26)
08/13/15,62099,186,$21.07 
08/13/15,62550,227,($90.61)
08/13/15,65690,186,($88.17)
08/13/15,68060,298,($90.59)
08/13/15,66030,214,($16.40)
08/13/15,66050,253,($57.50)
08/13/15,61530,294,($76.40)
08/13/15,83010,271,($3.96)
08/13/15,61520,150,($219.78)
08/13/15,66510,222,($68.59)
08/13/15,68060,277,($33.11)
08/13/15,66510,244,($130.65)
08/13/15,73020,193,$154.39 
08/13/15,66550,152,($156.91)
08/13/15,66040,153,($74.87)
08/13/15,72110,215,"$2,367.39 "
08/13/15,73020,228,$154.39 
08/13/15,66100,265,($6.57)
08/13/15,82070,268,$51.87 
08/13/15,64020,158,$4.86 
08/13/15,65700,180,($522.50)
08/13/15,66110,195,($0.34)
08/13/15,66130,182,($70.13)
08/13/15,61550,262,($212.81)
08/13/15,65520,178,($94.67)
08/13/15,85010,271,$99.31 
08/13/15,65690,267,($55.84)
08/13/15,66070,185,($13.34)
08/13/15,66070,274,($24.26)
08/13/15,81270,197,$255.32 
08/13/15,65520,283,($39.10)
08/13/15,65550,188,"($1,878.07)"
08/13/15,80990,237,"$2,143.66 "
08/13/15,65750,165,($451.51)
08/13/15,66070,286,($13.34)
08/13/15,72070,197,"$3,949.99 "
08/13/15,86050,188,$64.45 
08/13/15,66070,212,($18.19)
08/13/15,66040,289,($35.81)
08/13/15,81230,245,$69.22 
08/13/15,65700,202,($577.50)
08/13/15,62530,278,($94.89)
08/13/15,66110,287,($0.62)
08/13/15,71010,272,"$3,217.13 "
08/13/15,66090,236,($45.76)
08/13/15,61540,294,($104.33)
08/13/15,73040,244,$157.20 
08/13/15,65590,169,($69.98)
08/13/15,65760,268,($4.43)
08/13/15,65740,246,($306.92)
08/13/15,66130,165,($49.09)
08/13/15,65550,194,"($1,224.83)"
08/13/15,64020,248,$6.63 
08/13/15,62520,187,($187.59)
08/13/15,86010,175,$104.95 
08/13/15,65600,173,($166.24)
08/13/15,81110,257,$943.04 
08/13/15,65540,200,($455.23)
08/13/15,81900,281,$337.53 
08/13/15,62530,250,($81.95)
08/13/15,64020,250,$6.63 
08/13/15,65550,224,"($1,224.83)"
08/13/15,65690,289,($117.56)
08/13/15,86010,289,$176.43 
08/13/15,86260,184,$1.02 
08/13/15,65650,156,($243.22)
08/13/15,73040,216,$157.20 
08/13/15,86020,274,$23.60 
08/13/15,65520,295,($45.28)
08/13/15,62530,237,($94.89)
08/13/15,65760,209,($5.12)
08/13/15,73030,234,$51.13 
08/13/15,86100,183,$34.75 
08/13/15,62010,166,"($1,148.10)"
08/13/15,63050,166,($35.18)
08/13/15,83030,161,$31.92 
08/13/15,68060,283,($47.30)
08/13/15,61510,157,($185.95)
08/13/15,66010,163,($105.21)
08/13/15,65760,209,($10.71)
08/13/15,65610,276,($459.18)
08/13/15,71020,199,"$1,292.11 "
08/13/15,61570,198,($216.15)
08/13/15,73050,211,$40.38 
08/13/15,68060,266,($63.07)
08/13/15,83010,238,($3.96)
08/13/15,83020,156,$80.00 
08/13/15,66080,200,($11.63)
08/13/15,72120,223,"$2,488.08 "
08/13/15,66080,218,($33.78)
08/13/15,73020,202,$141.47 
08/13/15,66520,242,($23.72)
08/13/15,73030,186,$149.15 
08/13/15,65690,279,($61.72)
08/13/15,86010,244,($22.43)
08/13/15,66120,201,($1.70)
08/13/15,83020,263,$80.00 
08/13/15,61510,205,($238.79)
08/13/15,62530,208,($129.39)
08/13/15,66130,182,($93.50)
08/13/15,66520,155,($12.45)
08/13/15,61540,250,($68.04)
08/13/15,62530,207,($172.53)
08/13/15,65600,230,($166.24)
08/13/15,62550,296,($49.84)
08/13/15,66520,236,($23.72)
08/13/15,66020,201,"($1,188.12)"
08/13/15,71060,295,$40.83 
08/13/15,61570,270,($451.95)
08/13/15,86050,151,$64.45 
08/13/15,62020,279,($849.10)
08/13/15,65750,249,($430.99)
08/13/15,65600,219,($166.24)
08/13/15,63060,222,$4.73 
08/13/15,65650,165,($279.71)
08/13/15,66040,238,($74.87)
08/13/15,63050,206,($63.96)
08/13/15,65540,266,($650.33)
08/13/15,61540,161,($49.90)
08/13/15,63060,195,$2.49 
08/13/15,66120,281,($3.58)
08/13/15,65570,189,($45.51)
08/13/15,62099,291,$46.15 
08/14/15,64010,236,$18.06 
08/14/15,62030,165,($213.64)
08/14/15,65660,217,($55.04)
08/14/15,65540,208,($411.87)
08/14/15,66110,153,($0.33)
08/14/15,66110,263,($0.29)
08/14/15,62520,170,($392.23)
08/14/15,65690,205,($64.66)
08/14/15,61520,201,($459.54)
08/14/15,82060,239,$225.45 
08/14/15,72020,220,"$4,423.05 "
08/14/15,65690,297,($64.66)
08/14/15,65750,235,($451.51)
08/14/15,65570,229,($45.51)
08/14/15,71550,215,"$1,203.31 "
08/14/15,65690,182,($64.66)
08/14/15,63050,274,($63.96)
08/14/15,65600,296,($226.70)
08/14/15,82070,245,$51.87 
08/14/15,65550,216,($775.72)
08/14/15,66130,261,($107.53)
08/14/15,86010,238,$654.06 
08/14/15,65600,255,($302.26)
08/14/15,86050,191,$111.54 
08/14/15,61570,244,($294.75)
08/14/15,86100,212,$132.81 
08/14/15,65540,156,($476.91)
08/14/15,62510,249,($448.74)
08/14/15,73030,261,$149.15 
08/14/15,66130,277,($49.09)
08/14/15,72160,188,"$1,506.08 "
08/14/15,66040,266,($34.18)
08/14/15,61510,238,($88.93)
08/14/15,66070,293,($12.73)
08/14/15,65740,283,($743.07)
08/14/15,65600,176,($226.70)
08/14/15,63060,227,$5.44 
08/14/15,66120,253,($3.58)
08/14/15,66020,271,($542.40)
08/14/15,61550,251,($212.81)
08/14/15,66090,207,($45.76)
08/14/15,66510,154,($68.59)
08/14/15,66520,179,($11.26)
08/14/15,62550,192,($140.85)
08/14/15,72110,280,"$2,367.39 "
08/14/15,66080,244,($8.53)
08/14/15,66040,232,($65.10)
08/14/15,66030,189,($12.30)
08/14/15,83020,199,$385.33 
08/14/15,65650,233,($115.53)
08/14/15,65610,254,($438.31)
08/14/15,62560,255,($3.87)
08/14/15,62099,198,$30.10 
08/14/15,65550,271,"($1,633.10)"
08/14/15,73010,151,$560.33 
08/14/15,66120,239,($1.97)
08/15/15,66510,298,($71.86)
08/15/15,61550,274,($183.79)
08/15/15,66070,258,($11.52)
08/15/15,65690,295,($55.84)
08/15/15,66080,250,($15.50)
08/15/15,65730,237,($1.38)
08/15/15,61560,251,($106.00)
08/15/15,66550,288,($75.04)
08/15/15,66100,203,($7.55)
08/15/15,66010,273,($219.98)
08/15/15,65600,208,($302.26)
08/15/15,72020,247,"$4,423.05 "
08/15/15,73040,200,$214.80 
08/15/15,65610,160,($396.57)
08/15/15,66010,213,($191.28)
08/15/15,66120,244,($1.88)
08/15/15,86030,289,$4.05 
08/15/15,65600,252,($347.60)
08/15/15,65600,243,($347.60)
08/15/15,62530,152,($81.95)
08/15/15,62550,156,($104.21)
08/15/15,66120,191,($2.68)
08/15/15,66100,162,($7.55)
08/15/15,62530,223,($129.39)
08/15/15,66090,234,($83.20)
08/15/15,66510,252,($97.98)
08/15/15,73030,179,$51.13 
08/15/15,61510,158,($88.93)
08/15/15,81190,213,$42.53 
08/15/15,65570,271,($33.37)
08/15/15,86830,161,$26.28 
08/15/15,65590,229,($69.98)
08/15/15,62550,210,($104.21)
08/15/15,65730,173,($1.31)
08/15/15,86010,162,$346.43 
08/15/15,66110,160,($0.34)
08/15/15,66080,272,($15.50)
08/15/15,66110,174,($0.34)
08/15/15,86020,205,$90.53 
08/15/15,61550,201,($386.92)
08/15/15,62030,220,($291.33)
08/15/15,71325,292,($735.98)
08/15/15,65570,161,($60.68)
08/15/15,72130,267,"$2,711.54 "
08/15/15,65650,185,($279.71)
08/15/15,65590,274,($60.44)
08/15/15,72999,156,($413.99)
08/15/15,62540,201,($17.11)
08/15/15,66120,288,($6.99)
08/15/15,71200,236,$191.02 
08/15/15,64000,224,$209.72 
08/15/15,73050,171,$16.17 
08/15/15,65540,277,($867.10)
08/15/15,82050,185,$262.42 
08/15/15,66090,153,($45.76)
08/15/15,62530,255,($172.53)
08/16/15,81100,217,$74.60 
08/16/15,81280,282,$33.03 
08/16/15,63060,160,$3.55 
08/16/15,65710,239,($425.31)
08/16/15,73050,208,$91.62 
08/16/15,65540,293,($455.23)
08/16/15,61550,153,($212.81)
08/16/15,62030,172,($213.64)
08/16/15,65600,221,($226.70)
08/16/15,66100,191,($3.61)
08/16/15,61510,154,($161.70)
08/16/15,86150,264,$133.11 
08/16/15,62099,169,$19.06 
08/16/15,73020,154,$141.47 
08/16/15,62540,169,($26.24)
08/16/15,65570,289,($28.82)
08/16/15,65740,287,($355.38)
08/16/15,62520,286,($187.59)
08/16/15,72090,206,"$1,007.30 "
08/16/15,66100,228,($3.12)
08/16/15,66100,296,($3.45)
08/16/15,66520,187,($12.45)
08/16/15,65570,218,($28.82)
08/16/15,65760,241,($13.39)
08/16/15,85510,229,$538.71 
08/16/15,66080,287,($17.83)
08/16/15,73010,198,$278.26 
08/16/15,62550,164,($43.04)
08/16/15,65520,165,($82.32)
08/16/15,61520,217,($299.70)
08/16/15,65620,176,($221.89)
08/16/15,65760,246,($4.43)
08/16/15,65550,187,($898.21)
08/16/15,64010,275,$19.96 
08/16/15,65600,285,($158.69)
08/16/15,86040,249,$362.59 
08/16/15,66040,254,($65.10)
08/16/15,66510,259,($71.86)
08/16/15,65650,171,($115.53)
08/16/15,62099,158,$22.07 
08/16/15,65610,267,($834.88)
08/16/15,62520,223,($255.80)
08/16/15,71060,194,$40.83 
08/16/15,65590,242,($60.44)
08/16/15,62520,214,($179.06)
08/16/15,62540,290,($12.55)
08/16/15,73050,223,$79.59 
08/16/15,66040,292,($48.83)
08/16/15,86040,178,$362.59 
08/16/15,65520,283,($82.32)
08/16/15,61550,259,($444.96)
08/16/15,73020,243,$154.39 
08/16/15,66110,218,($0.33)
08/16/15,82060,182,$225.45 
08/16/15,62010,297,"($1,530.80)"
08/16/15,65700,218,"($1,265.01)"
08/17/15,65690,298,($88.17)
08/17/15,62540,224,($11.98)
08/17/15,71070,166,($29.96)
08/17/15,66040,240,($34.18)
08/17/15,65740,294,($484.61)
08/17/15,66120,191,($1.97)
08/17/15,73040,249,$32.40 
08/17/15,61530,165,($159.75)
08/17/15,61520,156,($459.54)
08/17/15,86310,222,$162.66 
08/17/15,61570,167,($216.15)
08/17/15,66130,203,($70.13)
08/17/15,73010,172,$195.69 
08/17/15,72060,249,"$2,968.08 "
08/17/15,62020,292,($594.37)
08/17/15,81170,200,$57.69 
08/17/15,66520,171,($23.72)
08/17/15,86330,214,$529.28 
08/17/15,83020,163,$385.33 
08/17/15,62099,173,$19.06 
08/17/15,62530,165,($172.53)
08/17/15,61520,278,($219.78)
08/17/15,65740,272,($484.61)
08/17/15,62550,155,($47.57)
08/17/15,62550,177,($49.84)
08/17/15,66030,160,($18.40)
08/17/15,72010,263,"$2,222.02 "
08/17/15,72100,179,$604.43 
08/17/15,65660,252,($52.54)
08/17/15,65740,260,($355.38)
08/17/15,66030,157,($8.61)
08/17/15,65730,217,($1.88)
08/17/15,66130,290,($51.43)
08/17/15,61550,245,($183.79)
08/17/15,65700,168,($605.00)
08/17/15,66120,227,($4.12)
08/17/15,86020,250,$90.53 
08/17/15,65760,166,($9.32)
08/17/15,66100,194,($6.57)
08/17/15,65650,158,($133.77)
08/17/15,65540,213,($997.17)
08/17/15,86180,277,$27.66 
08/17/15,66030,268,($12.30)
08/17/15,66110,261,($0.34)
08/17/15,65620,160,($191.63)
08/17/15,66090,292,($95.68)
08/17/15,64010,256,$20.91 
08/17/15,84020,265,$225.08 
08/17/15,72050,193,($348.22)
08/17/15,64010,244,$38.02 
08/17/15,66090,259,($39.52)
08/17/15,62510,261,($641.05)
08/17/15,71325,196,($735.98)
08/17/15,72150,150,"$1,659.87 "
08/17/15,65660,227,($47.54)
08/17/15,66530,166,($7.43)
08/18/15,61550,171,($290.19)
08/18/15,86100,294,$136.46 
08/18/15,72130,298,"$2,711.54 "
08/18/15,62020,263,($537.76)
08/18/15,65710,240,($425.31)
08/18/15,66130,210,($107.53)
08/18/15,61560,192,($122.73)
08/18/15,65520,261,($43.22)
08/18/15,81180,206,$123.35 
08/18/15,73030,179,$46.43 
08/18/15,65540,246,($997.17)
08/18/15,61560,276,($122.73)
08/18/15,86290,267,$190.79 
08/18/15,72140,223,$659.32 
08/18/15,66110,204,($0.34)
08/18/15,62010,274,"($1,996.80)"
08/18/15,62010,214,"($1,530.80)"
08/18/15,66100,219,($3.12)
08/18/15,66130,189,($49.09)
08/18/15,66530,150,($10.62)
08/18/15,66510,168,($62.06)
08/18/15,61530,160,($76.40)
08/18/15,66100,277,($3.61)
08/18/15,65700,228,($605.00)
08/18/15,63060,240,$3.55 
08/18/15,65660,185,($52.54)
08/18/15,66550,248,($75.04)
08/18/15,65660,231,($327.87)
08/18/15,61520,245,($299.70)
08/18/15,61550,182,($613.88)
08/18/15,65550,189,($857.38)
08/18/15,61560,244,($122.73)
08/18/15,66040,263,($34.18)
08/18/15,71010,196,"$3,217.13 "
08/18/15,66510,168,($71.86)
08/18/15,62030,185,($388.44)
08/18/15,86100,293,$34.75 
08/18/15,61560,292,($167.36)
08/18/15,81280,153,$33.03 
08/18/15,65660,210,($47.54)
08/18/15,61570,264,($186.67)
08/18/15,62530,255,($198.40)
08/18/15,73020,193,$200.75 
08/18/15,66100,295,($3.61)
08/18/15,65740,255,($646.14)
08/18/15,65590,219,($95.42)
08/18/15,83030,178,$31.92 
08/18/15,68060,233,($47.30)
08/18/15,62010,242,($727.13)
08/18/15,65750,207,($615.70)
08/18/15,71060,211,$40.83 
08/18/15,72160,175,"$1,506.08 "
08/18/15,85010,153,$99.31 
08/18/15,83020,164,$59.32 
08/18/15,83020,214,$385.33 
08/18/15,62530,237,($90.58)
08/19/15,66010,272,($334.80)
08/19/15,86180,272,$20.71 
08/19/15,63050,209,($47.97)
08/19/15,62520,174,($162.01)
08/19/15,61570,241,($216.15)
08/19/15,61510,237,($84.89)
08/19/15,86040,201,$563.58 
08/19/15,66050,257,($31.62)
08/19/15,82010,186,$537.74 
08/19/15,65690,157,($61.72)
08/19/15,62030,185,($213.64)
08/19/15,65550,165,($898.21)
08/19/15,61540,281,($90.72)
08/19/15,73050,233,$79.59 
08/19/15,62030,217,($388.44)
08/19/15,66070,290,($27.89)
08/19/15,71240,200,$829.03 
08/19/15,65660,178,($55.04)
08/19/15,65570,192,($45.51)
08/19/15,64010,283,$28.52 
08/19/15,65690,206,($245.85)
08/19/15,65700,199,($605.00)
08/19/15,61550,290,($386.92)
08/19/15,86420,177,$52.58 
08/19/15,71180,287,$313.44 
08/19/15,65590,296,($69.98)
08/19/15,61560,269,($122.73)
08/19/15,65590,284,($66.80)
08/19/15,86050,227,$64.45 
08/19/15,65650,289,($182.42)
08/19/15,73030,186,$51.13 
08/19/15,66030,167,($9.02)
08/19/15,66550,237,($136.44)
08/19/15,72040,224,"$1,173.81 "
08/19/15,73020,274,$37.71 
08/19/15,61570,231,($206.32)
08/19/15,63050,156,($35.18)
08/19/15,65710,241,($889.29)
08/19/15,66110,262,($0.89)
08/19/15,62030,153,($184.51)
08/19/15,66090,253,($45.76)
08/19/15,61520,293,($219.78)
08/19/15,65760,249,($5.12)
08/19/15,73050,201,$16.17 
08/19/15,62510,215,($406.00)
08/19/15,65750,247,($615.70)
08/19/15,72120,284,"$2,488.08 "
08/19/15,85010,297,$99.31 
08/19/15,72090,280,"$1,007.30 "
08/19/15,66130,291,($51.43)
08/19/15,66050,287,($31.62)
08/19/15,66080,191,($7.36)
08/19/15,64000,241,$242.83 
08/19/15,62010,151,($841.94)
08/19/15,61510,288,($121.27)
08/19/15,66030,269,($18.86)
08/20/15,86110,170,$16.91 
08/20/15,61540,191,($49.90)
08/20/15,66050,200,($43.12)
08/20/15,61560,277,($256.62)
08/20/15,65520,268,($61.74)
08/20/15,66550,233,($156.91)
08/20/15,64000,168,$231.79 
08/20/15,65760,220,($9.32)
08/20/15,66520,181,($27.27)
08/20/15,65700,178,($522.50)
08/20/15,65520,298,($82.32)
08/20/15,62020,155,($622.67)
08/20/15,66010,218,($191.28)
08/20/15,64020,246,$4.20 
08/20/15,66040,183,($109.63)
08/20/15,71080,214,$2.20 
08/20/15,66050,214,($66.12)
08/20/15,64010,205,$20.91 
08/20/15,81230,218,$69.22 
08/20/15,66530,293,($14.16)
08/20/15,65610,203,($917.62)
08/20/15,63050,258,($63.96)
08/20/15,82040,211,$20.77 
08/20/15,72150,269,"$1,659.87 "
08/20/15,66530,173,($6.73)
08/20/15,65610,232,($459.18)
08/20/15,66050,188,($57.50)
08/20/15,65760,275,($9.32)
08/20/15,86310,230,$162.66 
08/20/15,81270,166,$255.32 
08/20/15,72040,283,"$1,173.81 "
08/20/15,62010,222,($841.94)
08/20/15,64000,229,$441.51 
08/20/15,63060,259,$2.60 
08/20/15,64010,206,$28.52 
08/20/15,62520,214,($187.59)
08/20/15,64000,163,$231.79 
08/20/15,66510,280,($130.65)
08/20/15,65700,252,($522.50)
08/20/15,65570,255,($33.37)
08/20/15,66130,158,($51.43)
08/20/15,73040,268,$111.60 
08/20/15,61560,225,($167.36)
08/20/15,62560,159,($8.16)
08/20/15,66010,241,($105.21)
08/20/15,61540,220,($68.04)
08/20/15,83050,153,$254.76 
08/20/15,82050,178,$262.42 
08/20/15,81110,226,$943.04 
08/20/15,65540,163,($476.91)
08/20/15,61550,235,($203.14)
08/20/15,63050,156,($63.96)
08/20/15,86290,204,$19.67 
08/20/15,65740,245,($355.38)
08/20/15,64000,161,$441.51 
08/20/15,86260,175,$1.02 
08/20/15,62010,240,"($1,530.80)"
08/20/15,81060,293,$689.50 
08/20/15,66510,166,($97.98)
08/20/15,66080,183,($11.63)
08/20/15,73050,168,$21.73 
08/20/15,61520,188,($459.54)
08/20/15,81190,259,$42.53 
08/20/15,61570,248,($393.00)
08/20/15,65690,233,($135.19)
08/20/15,73010,191,$70.13 
08/20/15,64000,224,$231.79 
08/20/15,61510,178,($88.93)
08/20/15,68060,185,($33.11)
08/20/15,63060,261,$2.49 
08/20/15,62099,255,$30.10 
08/20/15,65620,175,($221.89)
08/20/15,66530,247,($7.79)
08/20/15,68060,264,($47.30)
08/20/15,65710,160,($579.97)
08/20/15,65600,210,($158.69)
08/20/15,65540,285,($650.33)
08/20/15,62020,226,($594.37)
08/20/15,86050,154,$64.45 
08/20/15,66050,272,($31.62)
08/20/15,62020,184,"($1,132.13)"
08/20/15,61510,195,($84.89)
08/20/15,61570,174,($206.32)
08/20/15,63060,208,$4.73 
08/20/15,65700,221,"($1,265.01)"
08/20/15,64000,235,$209.72 
08/20/15,86050,174,$55.67 
08/20/15,65730,253,($2.50)
08/20/15,81050,252,$547.34 
08/20/15,61530,213,($138.91)
08/20/15,73010,277,$59.20 
08/20/15,62540,185,($12.55)
08/20/15,63050,215,($30.38)
08/20/15,66090,207,($62.40)
08/20/15,62520,198,($341.07)
08/20/15,63060,283,$2.25 
08/20/15,66550,224,($102.33)
08/20/15,66080,234,($8.14)
08/20/15,65600,161,($302.26)
08/20/15,73040,242,$32.40 
08/20/15,64010,294,$19.96 
08/20/15,65610,242,($459.18)
08/20/15,65760,209,($6.99)
08/20/15,64000,268,$331.13 
08/20/15,86030,232,$4.05 
08/20/15,66070,290,($19.72)
08/20/15,86320,265,$7.67 
08/20/15,61560,233,($256.62)
08/20/15,65710,249,($889.29)
08/20/15,62530,216,($81.95)
08/20/15,68060,277,($34.69)
08/20/15,62010,176,($841.94)
08/20/15,65650,212,($182.42)
08/20/15,65620,207,($191.63)
08/20/15,65740,214,($743.07)
08/20/15,61540,204,($47.63)
08/20/15,65750,200,($451.51)
08/20/15,66010,252,($105.21)
08/20/15,61550,277,($444.96)
08/20/15,62020,173,($622.67)
08/20/15,66110,196,($0.71)
08/20/15,62099,227,$40.13 
08/20/15,64020,268,$10.17 
08/20/15,72100,176,$604.43 
08/20/15,64000,172,$441.51 
08/20/15,65610,279,($438.31)
08/20/15,62510,293,($982.94)
08/20/15,81170,216,$57.69 
08/20/15,65760,180,($10.71)
08/20/15,65600,291,($302.26)
08/20/15,72070,268,"$3,949.99 "
08/20/15,61570,232,($206.32)
08/20/15,62099,249,$22.07 
08/20/15,63050,192,($47.97)
08/20/15,66530,203,($7.43)
08/20/15,66040,266,($48.83)
08/20/15,65550,288,($898.21)
08/20/15,66120,213,($1.88)
08/20/15,73030,291,$46.43 
08/20/15,66520,294,($17.79)
08/20/15,62540,175,($12.55)
08/20/15,66100,189,($11.27)
08/20/15,64010,214,$28.52 
08/20/15,66040,189,($34.18)
08/20/15,65710,234,($367.31)
08/20/15,86100,189,$136.46 
08/20/15,86030,215,$95.75 
08/20/15,65540,221,($476.91)
08/20/15,62020,282,($622.67)
08/20/15,65570,279,($60.68)
08/20/15,66550,178,($136.44)
08/20/15,80990,207,$94.11 
08/20/15,62510,270,($470.10)
08/20/15,71010,286,"$3,217.13 "
08/20/15,65730,254,($1.19)
08/20/15,61540,202,($49.90)
08/20/15,86030,219,$4.05 
08/20/15,66550,160,($64.81)
08/20/15,72150,163,"$1,659.87 "
08/20/15,66080,186,($17.83)
08/20/15,86290,202,$19.67 
08/20/15,62099,292,$30.10 
08/20/15,86135,266,($101.80)
08/20/15,66070,214,($27.89)
08/20/15,62510,242,($854.73)
08/20/15,62550,197,($47.57)
08/20/15,73010,197,$278.26 
08/20/15,65620,211,($221.89)
08/20/15,66080,163,($8.53)
08/20/15,65710,176,($425.31)
08/20/15,61550,163,($212.81)
08/20/15,66010,188,($191.28)
08/20/15,68060,287,($34.69)
08/20/15,65730,162,($1.38)
08/20/15,66520,212,($27.27)
08/20/15,61540,294,($90.72)
08/20/15,65600,207,($166.24)
08/20/15,65650,186,($279.71)
08/20/15,73010,211,($406.40)
08/20/15,86040,177,$563.58 
08/20/15,62010,261,($803.67)
08/20/15,86400,170,($2.11)
08/20/15,86830,296,$26.28 
08/20/15,73040,279,$157.20 
08/20/15,66120,177,($3.58)
08/20/15,62030,150,($184.51)
08/20/15,61570,197,($294.75)
08/20/15,65520,178,($94.67)
08/20/15,61510,266,($88.93)
08/20/15,62520,162,($187.59)
08/20/15,65690,205,($64.66)
08/20/15,63060,223,$2.60 
08/20/15,66520,203,($23.72)
08/20/15,62020,206,($622.67)
08/20/15,86010,198,($22.43)
08/20/15,64020,282,$10.17 
08/20/15,72060,280,"$2,968.08 "
08/20/15,62099,245,$30.10 
08/20/15,65660,218,($55.04)
08/20/15,73060,270,$29.00 
08/21/15,61540,194,($104.33)
08/21/15,61540,175,($47.63)
08/21/15,66530,233,($16.28)
08/21/15,66070,287,($24.26)
08/21/15,73050,289,$16.02 
08/21/15,66090,297,($45.76)
08/21/15,65760,203,($5.12)
08/21/15,71060,277,$40.83 
08/21/15,66130,296,($107.53)
08/21/15,83070,169,$160.78 
08/21/15,64010,187,$38.02 
08/21/15,63050,262,($63.96)
08/21/15,65760,253,($4.89)
08/21/15,65710,216,($579.97)
08/21/15,62510,241,($470.10)
08/21/15,66070,155,($11.52)
08/21/15,61530,168,($76.40)
08/21/15,61560,254,($223.15)
08/21/15,68060,169,($72.53)
08/21/15,65650,175,($133.77)
08/21/15,66520,268,($11.26)
08/21/15,65590,230,($127.23)
08/21/15,61550,165,($290.19)
08/21/15,66550,180,($102.33)
08/21/15,63060,233,$4.73 
08/21/15,61570,260,($216.15)
08/21/15,64010,182,$43.72 
08/21/15,82040,269,$20.77 
08/21/15,65620,190,($403.44)
08/21/15,66530,285,($10.62)
08/21/15,83020,200,$59.32 
08/21/15,86010,248,$654.06 
08/21/15,65550,200,($857.38)
08/21/15,65700,160,"($1,100.01)"
08/21/15,65660,187,($115.09)
08/21/15,66080,191,($11.63)
08/21/15,66130,161,($49.09)
08/21/15,61540,210,($104.33)
08/21/15,62020,259,($537.76)
08/21/15,62099,189,$40.13 
08/21/15,64000,208,$441.51 
08/21/15,65690,292,($64.66)
08/21/15,62560,185,($9.38)
08/21/15,61530,165,($159.75)
08/21/15,73030,192,($58.87)
08/21/15,62560,167,($4.49)
08/21/15,66020,275,"($1,188.12)"
08/21/15,65750,248,($451.51)
08/21/15,66530,263,($16.28)
08/21/15,86200,269,$49.43 
08/21/15,86100,276,$51.82 
08/21/15,64000,150,$507.74 
08/21/15,65690,237,($64.66)
08/21/15,86100,178,($18.50)
08/21/15,66100,151,($4.93)
08/21/15,66120,265,($1.97)
08/22/15,65710,248,($405.98)
08/22/15,66010,169,($191.28)
08/22/15,86030,152,$95.75 
08/22/15,73040,262,$32.40 
08/22/15,65570,178,($31.86)
08/22/15,81180,246,$123.35 
08/22/15,86450,265,$3.25 
08/22/15,66030,252,($9.02)
08/22/15,66550,293,($75.04)
08/22/15,73010,230,$315.30 
08/22/15,65730,179,($2.88)
08/22/15,73060,224,$29.00 
08/22/15,61560,182,($122.73)
08/22/15,66110,244,($0.29)
08/22/15,65740,276,($306.92)
