TranDate,Account,Dept,Sum of Amount,,
06/11/15,62030,215,($349.96),,
06/11/15,64010,276,$41.21 ,,
06/11/15,64020,223,$3.34 ,,
06/11/15,72999,241,($321.82),,
06/11/15,62099,251,$30.20 ,,
06/11/15,66070,289,($8.39),,
06/11/15,66080,208,($3.96),,
06/11/15,86140,193,$0.72 ,,
06/11/15,66080,220,($6.48),,
06/11/15,65620,211,($223.59),,
06/11/15,61570,296,($179.90),,
06/11/15,61520,259,($554.31),,
06/11/15,63050,263,($54.31),,
06/11/15,86150,283,$96.78 ,,
06/11/15,65750,210,($632.80),,
06/11/15,65540,267,($334.90),,
06/11/15,61530,266,($111.36),,
06/11/15,65760,261,($10.76),,
06/11/15,65610,181,($486.44),,
06/11/15,66520,164,($97.24),,
06/11/15,65760,163,($8.80),,
06/11/15,66090,158,($32.83),,
06/11/15,65590,165,($108.86),,
06/11/15,62030,175,($269.20),,
06/11/15,71020,193,"$1,056.75 ",,
06/11/15,62560,193,($18.90),,
06/11/15,65550,170,"($1,344.92)",,
06/11/15,66020,209,($802.61),,
06/11/15,66130,233,($62.08),,
06/11/15,65550,201,($576.39),,
06/11/15,64000,175,$379.70 ,,
06/11/15,61540,226,($144.40),,
06/11/15,61540,249,($110.31),,
06/11/15,62530,265,($134.16),,
06/11/15,63050,197,($75.20),,
06/11/15,72130,247,"$2,607.75 ",,
06/11/15,65620,261,($546.55),,
06/11/15,66550,221,($64.36),,
06/11/15,65590,236,($54.43),,
06/11/15,80990,227,"$2,799.15 ",,
06/11/15,83050,211,$226.80 ,,
06/11/15,62010,228,"($1,138.86)",,
06/11/15,62510,270,($558.93),,
06/11/15,62560,248,($14.21),,
06/11/15,65520,184,($30.96),,
06/11/15,86100,219,$1.56 ,,
06/11/15,72120,188,"$3,046.08 ",,
06/11/15,73020,215,$30.31 ,,
06/11/15,73030,268,$168.80 ,,
06/11/15,73010,153,$375.61 ,,
06/11/15,86050,215,$102.98 ,,
06/11/15,61530,251,($136.10),,
06/11/15,73040,284,$126.00 ,,
06/11/15,66080,258,($4.32),,
06/11/15,86180,259,$5.14 ,,
06/11/15,61510,169,($193.83),,
06/11/15,62550,160,($109.75),,
06/11/15,64020,218,$3.33 ,,
06/11/15,61520,278,($340.15),,
06/11/15,65630,232,$0.08 ,,
06/11/15,62020,202,"($1,219.78)",,
06/11/15,66520,295,($119.35),,
06/11/15,86200,168,$37.95 ,,
06/11/15,86180,182,$38.79 ,,
06/11/15,71010,170,"$1,934.09 ",,
06/11/15,73030,224,$38.29 ,,
06/11/15,71060,211,($61.14),,
06/11/15,66110,288,($0.31),,
06/11/15,86010,185,$16.81 ,,
06/11/15,65710,296,"($1,087.61)",,
06/11/15,65610,210,($696.90),,
06/11/15,66080,160,($6.44),,
06/11/15,62010,202,"($1,391.94)",,
06/11/15,64000,289,$350.50 ,,
06/11/15,64000,251,$191.18 ,,
06/11/15,65570,202,($8.86),,
06/11/15,68060,158,($112.08),,
06/11/15,86020,173,$18.67 ,,
06/11/15,81230,255,$25.89 ,,
06/11/15,86010,190,$29.16 ,,
06/11/15,65750,235,($997.22),,
06/11/15,86330,255,$597.81 ,,
06/11/15,65660,195,($344.41),,
06/11/15,73040,238,$141.48 ,,
06/11/15,61530,161,($53.61),,
06/11/15,64000,237,$467.33 ,,
06/11/15,66080,256,($5.94),,
06/11/15,66130,298,($89.48),,
06/11/15,66050,231,($36.75),,
06/11/15,66530,273,($12.30),,
06/11/15,66070,286,($14.68),,
06/11/15,66040,217,($103.66),,
06/11/15,68060,237,($45.37),,
06/11/15,73030,228,$277.36 ,,
06/11/15,66120,217,($1.93),,
06/11/15,66130,290,($62.08),,
06/11/15,65610,269,($449.02),,
06/11/15,86100,282,$1.27 ,,
06/11/15,62520,267,($153.55),,
06/11/15,65700,238,($973.51),,
06/11/15,65650,279,($551.23),,
06/11/15,86170,231,$25.00 ,,
06/11/15,66070,262,($17.94),,
06/11/15,73010,199,$297.98 ,,
06/11/15,65750,288,"($1,223.86)",,
06/11/15,65610,182,($619.46),,
06/11/15,73040,218,$212.22 ,,
06/11/15,62510,188,($496.16),,
06/11/15,66010,297,($146.23),,
06/11/15,62520,169,($403.06),,
06/11/15,65690,298,($39.70),,
06/11/15,66010,298,($79.49),,
06/11/15,66130,277,($107.38),,
06/11/15,64020,168,$2.00 ,,
06/11/15,65710,236,($665.27),,
06/11/15,83040,296,$386.81 ,,
06/11/15,65730,216,($1.46),,
06/11/15,61540,276,($108.31),,
06/11/15,83040,247,$316.48 ,,
06/11/15,65590,280,($88.44),,
06/11/15,61570,257,($191.89),,
06/11/15,62550,166,($72.66),,
06/11/15,62510,197,($548.77),,
06/11/15,66030,290,($16.15),,
06/11/15,66030,280,($12.14),,
06/11/15,82050,226,$87.09 ,,
06/11/15,65660,249,($559.67),,
06/11/15,65710,286,($544.31),,
06/11/15,66510,240,($137.72),,
06/11/15,62099,221,$27.58 ,,
06/11/15,62030,207,($242.28),,
06/11/15,62099,180,$52.85 ,,
06/11/15,61540,247,($176.49),,
06/11/15,73020,223,$49.67 ,,
06/11/15,61560,173,($432.94),,
06/11/15,65650,193,($705.00),,
06/11/15,62030,181,($287.14),,
06/11/15,84020,229,$281.36 ,,
06/11/15,71020,269,"$1,296.92 ",,
06/11/15,72040,170,"$1,635.79 ",,
06/11/15,86040,283,$417.99 ,,
06/11/15,66530,229,($13.33),,
06/11/15,73050,298,$19.69 ,,
06/11/15,73030,220,$42.39 ,,
06/11/15,65760,215,($12.23),,
06/11/15,86030,212,($170.20),,
06/11/15,61520,249,($254.06),,
06/11/15,66050,176,($45.94),,
06/11/15,66550,265,($28.52),,
06/11/15,65550,221,"($1,248.85)",,
06/12/15,61520,291,($311.80),,
06/12/15,81900,194,$127.05 ,,
06/12/15,71560,209,$140.09 ,,
06/12/15,62010,182,($861.68),,
06/12/15,66120,218,($4.96),,
06/12/15,86350,231,$234.83 ,,
06/12/15,65630,297,$0.10 ,,
06/12/15,62020,176,"($1,151.54)",,
06/12/15,66530,154,($18.45),,
06/12/15,61510,161,($128.85),,
06/12/15,86130,292,$132.30 ,,
06/12/15,65740,224,($383.88),,
06/12/15,62520,151,($268.71),,
06/12/15,66110,189,($0.59),,
06/12/15,61530,155,($89.08),,
06/12/15,65630,247,$0.08 ,,
06/12/15,72120,223,"$3,276.21 ",,
06/12/15,62530,183,($245.95),,
06/12/15,82030,260,$4.20 ,,
06/12/15,85010,169,$109.24 ,,
06/12/15,86200,275,$415.07 ,,
06/12/15,86180,176,$30.43 ,,
06/12/15,66100,223,($9.86),,
06/12/15,72050,188,"$1,559.30 ",,
06/12/15,86400,150,($6.78),,
06/12/15,65550,276,"($1,257.58)",,
06/12/15,71240,214,$911.96 ,,
06/12/15,66510,262,($91.17),,
06/12/15,66520,267,($50.94),,
06/12/15,66510,243,($120.50),,
06/12/15,61570,217,($351.80),,
06/12/15,65700,201,($612.70),,
06/12/15,64000,173,$358.46 ,,
06/12/15,62520,281,($203.31),,
06/12/15,62010,204,"($1,009.22)",,
06/12/15,62010,260,($795.39),,
06/12/15,63050,260,($45.96),,
06/12/15,62530,161,($109.00),,
06/12/15,62530,244,($100.10),,
06/12/15,65610,214,($617.70),,
06/12/15,71070,189,($15.01),,
06/12/15,65600,217,($237.98),,
06/12/15,61550,182,($295.68),,
06/12/15,61560,288,($247.40),,
06/12/15,66530,232,($32.29),,
06/12/15,86360,188,$25.00 ,,
06/12/15,86320,257,$9.17 ,,
06/12/15,65690,214,($105.86),,
06/12/15,68040,170,($11.14),,
06/12/15,65710,174,($816.47),,
06/12/15,73040,275,$277.50 ,,
06/12/15,66050,228,($36.75),,
06/12/15,64010,216,$48.71 ,,
06/12/15,65610,191,($522.67),,
06/12/15,86050,255,$164.16 ,,
06/12/15,62030,182,($352.40),,
06/13/15,61510,275,($145.37),,
06/13/15,81180,194,$52.97 ,,
06/13/15,73010,233,$307.21 ,,
06/13/15,64010,291,$36.78 ,,
06/13/15,71550,150,$312.02 ,,
06/13/15,71020,242,$864.61 ,,
06/13/15,66520,206,($79.56),,
06/13/15,65690,233,($60.56),,
06/13/15,66040,278,($116.62),,
06/13/15,65590,221,($68.03),,
06/13/15,65750,291,($466.23),,
06/13/15,65630,293,$0.13 ,,
06/13/15,65620,265,($296.05),,
06/13/15,61510,250,($80.41),,
06/13/15,65550,237,($704.48),,
06/13/15,65520,297,($54.18),,
06/13/15,66530,229,($10.84),,
06/13/15,62510,204,($409.89),,
06/13/15,81350,169,$8.49 ,,
06/13/15,66130,160,($125.27),,
06/13/15,66040,204,($63.61),,
06/13/15,65570,182,($9.74),,
06/13/15,66040,218,($58.31),,
06/13/15,64000,160,$353.55 ,,
06/13/15,73050,228,$10.44 ,,
06/13/15,66120,214,($7.93),,
06/13/15,65520,247,($68.65),,
06/13/15,66040,289,($97.19),,
06/13/15,66010,202,($179.46),,
06/13/15,65740,223,($471.55),,
06/13/15,73020,195,$193.10 ,,
06/13/15,84020,237,$154.20 ,,
06/13/15,62030,261,($308.35),,
06/13/15,86020,281,$12.45 ,,
06/13/15,66050,293,($42.87),,
06/13/15,71200,158,$176.59 ,,
06/13/15,66510,252,($68.86),,
06/13/15,62030,248,($198.84),,
06/13/15,73030,218,$144.53 ,,
06/13/15,83010,183,$102.91 ,,
06/13/15,61520,222,($450.38),,
06/13/15,68060,151,($41.59),,
06/13/15,66120,233,($2.64),,
06/13/15,82070,185,$239.19 ,,
06/13/15,65650,287,($489.98),,
06/13/15,64000,161,$233.66 ,,
06/13/15,65650,163,($643.10),,
06/13/15,73030,207,$387.35 ,,
06/13/15,81180,189,$65.00 ,,
06/13/15,66070,177,($15.73),,
06/13/15,65760,297,($4.61),,
06/13/15,65750,233,($621.64),,
06/13/15,62510,197,($726.62),,
06/13/15,61520,186,($425.18),,
06/13/15,65750,248,($548.43),,
06/13/15,81090,193,"$1,311.91 ",,
06/14/15,66020,232,($673.74),,
06/14/15,65740,291,($432.25),,
06/14/15,65620,278,($447.18),,
06/14/15,66040,172,($119.27),,
06/14/15,66050,205,($30.44),,
06/14/15,65540,180,($665.15),,
06/14/15,66030,231,($17.39),,
06/14/15,68060,269,($51.05),,
06/14/15,86180,150,$27.00 ,,
06/14/15,73030,238,$96.35 ,,
06/14/15,66120,210,($3.97),,
06/14/15,65750,160,($712.30),,
06/14/15,61540,278,($88.25),,
06/14/15,61560,237,($201.58),,
06/14/15,65520,296,($38.70),,
06/14/15,81120,154,$155.06 ,,
06/14/15,65570,256,($14.17),,
06/14/15,72020,203,"$2,199.03 ",,
06/14/15,66530,268,($20.04),,
06/14/15,64010,225,$59.78 ,,
06/14/15,73050,293,$5.01 ,,
06/14/15,66520,284,($69.46),,
06/14/15,81030,160,$111.88 ,,
06/14/15,65760,188,($6.41),,
06/14/15,72110,216,"$2,136.93 ",,
06/14/15,86100,277,$87.44 ,,
06/14/15,61570,194,($285.84),,
06/14/15,73010,253,$94.62 ,,
06/14/15,61570,265,($307.83),,
06/14/15,65740,179,($314.09),,
06/14/15,71170,150,$999.39 ,,
06/14/15,68060,294,($42.54),,
06/14/15,66530,241,($12.30),,
06/14/15,61520,185,($194.92),,
06/14/15,73050,267,$24.44 ,,
06/14/15,73010,229,$54.00 ,,
06/14/15,66010,164,($116.98),,
06/14/15,86180,225,$40.50 ,,
06/14/15,65650,206,($729.87),,
06/14/15,65650,223,($517.00),,
06/14/15,66120,167,($5.95),,
06/14/15,65520,251,($39.23),,
06/14/15,65660,178,($315.71),,
06/14/15,61550,272,($413.95),,
06/14/15,86150,292,$85.07 ,,
06/14/15,66050,281,($52.40),,
06/14/15,65710,276,($498.95),,
06/14/15,85510,212,$661.85 ,,
06/14/15,66080,240,($6.88),,
06/14/15,66020,201,($583.72),,
06/14/15,68040,284,($13.62),,
06/14/15,62510,197,($868.29),,
06/14/15,66520,185,($56.83),,
06/14/15,61510,204,($148.67),,
06/14/15,66120,184,($6.06),,
06/14/15,61550,225,($313.20),,
06/15/15,72110,195,"$3,010.25 ",,
06/15/15,66010,282,($155.53),,
06/15/15,66100,227,($3.11),,
06/15/15,66530,174,($26.31),,
06/15/15,61560,220,($309.24),,
06/15/15,66030,272,($14.90),,
06/15/15,65650,277,($459.36),,
06/15/15,65750,211,($885.92),,
06/15/15,65660,248,($516.62),,
06/15/15,68060,179,($41.59),,
06/15/15,66020,167,"($1,532.26)",,
06/15/15,65730,259,($1.80),,
06/15/15,65740,291,($628.17),,
06/15/15,85510,238,$539.29 ,,
06/15/15,72150,194,"$2,196.25 ",,
06/15/15,65690,254,($75.79),,
06/15/15,86020,285,$9.53 ,,
06/15/15,68060,191,($89.33),,
06/15/15,61530,161,($53.61),,
06/15/15,72999,295,($482.73),,
06/15/15,82010,291,$272.65 ,,
06/15/15,82070,214,$194.89 ,,
06/15/15,62020,232,"($2,418.23)",,
06/15/15,73020,200,$37.00 ,,
06/15/15,86270,166,$336.29 ,,
06/15/15,73050,213,$17.67 ,,
06/15/15,81100,281,$334.94 ,,
06/15/15,61510,293,($181.71),,
06/15/15,61560,172,($123.47),,
06/15/15,71180,189,$452.46 ,,
06/15/15,61530,290,($133.63),,
06/15/15,81200,273,$9.97 ,,
06/15/15,62020,298,"($1,381.84)",,
06/15/15,65550,298,($832.57),,
06/15/15,65590,159,($133.05),,
06/15/15,62010,242,"($1,292.51)",,
06/15/15,62099,229,$22.06 ,,
06/15/15,62550,228,($62.65),,
06/15/15,65590,225,($116.42),,
06/15/15,66110,283,($0.72),,
06/15/15,64000,152,$501.85 ,,
06/15/15,73020,249,$33.66 ,,
06/15/15,61560,220,($329.86),,
06/15/15,84020,265,$172.12 ,,
06/15/15,66070,171,($11.53),,
06/15/15,66110,197,($0.50),,
06/15/15,83010,283,$125.78 ,,
06/15/15,66510,251,($76.48),,
06/15/15,65760,199,($5.64),,
06/15/15,73030,297,$666.20 ,,
06/15/15,64000,231,$214.19 ,,
06/15/15,66120,213,($5.29),,
06/15/15,61510,183,($145.37),,
06/15/15,66090,219,($31.90),,
06/15/15,62010,173,"($1,590.78)",,
06/15/15,66090,174,($43.47),,
06/16/15,61520,203,($453.53),,
06/16/15,65690,282,($115.62),,
06/16/15,61560,191,($164.93),,
06/16/15,61560,166,($219.91),,
06/16/15,64010,192,$68.97 ,,
06/16/15,61510,249,($157.48),,
06/16/15,65540,213,($306.99),,
06/16/15,65610,231,($712.74),,
06/16/15,86270,254,$275.14 ,,
06/16/15,62550,270,($54.29),,
06/16/15,62550,214,($96.03),,
06/16/15,65730,220,($3.30),,
06/16/15,65710,207,($748.43),,
06/16/15,61530,274,($176.93),,
06/16/15,83050,246,$316.08 ,,
06/16/15,65520,263,($26.15),,
06/16/15,66020,194,($951.24),,
06/16/15,61570,286,($287.84),,
06/16/15,71550,264,$691.98 ,,
06/16/15,71030,198,$803.58 ,,
06/16/15,66100,155,($7.24),,
06/16/15,65590,154,($83.15),,
06/16/15,64020,251,$5.01 ,,
06/16/15,65690,216,($52.93),,
06/16/15,64010,248,$96.56 ,,
06/16/15,65700,270,($531.01),,
06/16/15,62550,166,($50.12),,
06/16/15,62550,150,($50.12),,
06/16/15,66110,193,($0.61),,
06/16/15,62550,277,($59.45),,
06/16/15,65740,195,($589.43),,
06/16/15,65610,273,($785.78),,
06/16/15,80990,246,"$3,435.32 ",,
06/16/15,86290,221,$52.05 ,,
06/16/15,65760,167,($6.29),,
06/16/15,61570,187,($189.64),,
06/16/15,66110,157,($0.55),,
06/16/15,66070,239,($7.69),,
06/16/15,86200,281,$103.09 ,,
06/16/15,62520,261,($250.23),,
06/16/15,62510,294,($365.85),,
06/16/15,86140,184,$2.00 ,,
06/16/15,73050,188,$21.84 ,,
06/16/15,66010,179,($155.98),,
06/16/15,66070,276,($9.40),,
06/16/15,66080,237,($3.63),,
06/16/15,62530,157,($122.98),,
06/16/15,65700,253,"($1,198.17)",,
06/16/15,62010,187,($867.70),,
06/16/15,66090,291,($35.57),,
06/16/15,64010,232,$115.83 ,,
06/16/15,61570,289,($269.85),,
06/16/15,66040,250,($84.23),,
06/16/15,62560,163,($15.40),,
06/16/15,73050,197,$14.00 ,,
06/16/15,73020,274,$289.65 ,,
06/17/15,65750,275,($569.84),,
06/17/15,61510,284,($95.03),,
06/17/15,61530,280,($99.81),,
06/17/15,72070,216,"$4,435.16 ",,
06/17/15,66110,284,($0.33),,
06/17/15,86280,208,$82.37 ,,
06/17/15,66050,224,($30.62),,
06/17/15,62550,280,($67.07),,
06/17/15,61530,233,($178.17),,
06/17/15,66110,245,($0.63),,
06/17/15,62030,167,($235.00),,
06/17/15,64000,238,$185.19 ,,
06/17/15,61550,243,($354.81),,
06/17/15,66070,187,($10.25),,
06/17/15,65690,201,($48.52),,
06/17/15,66080,266,($6.93),,
06/17/15,62030,230,($430.72),,
06/17/15,66130,252,($95.18),,
06/17/15,66510,156,($74.60),,
06/17/15,81200,275,$8.13 ,,
06/17/15,62520,211,($249.52),,
06/17/15,86290,215,$376.16 ,,
06/17/15,73020,195,$37.05 ,,
06/17/15,66100,180,($4.14),,
06/17/15,71310,210,"$4,369.89 ",,
06/17/15,65650,208,($597.17),,
06/17/15,72040,184,"$1,332.87 ",,
06/17/15,66050,228,($32.44),,
06/17/15,66120,260,($2.11),,
06/17/15,66090,166,($53.35),,
06/17/15,66030,250,($9.94),,
06/17/15,83070,179,$238.05 ,,
06/17/15,65620,282,($204.96),,
06/17/15,66520,154,($68.20),,
06/17/15,66110,267,($0.55),,
06/17/15,65650,235,($505.30),,
06/17/15,65630,249,$0.12 ,,
06/17/15,65690,233,($86.62),,
06/17/15,65630,286,$0.08 ,,
06/17/15,62030,251,($286.33),,
06/17/15,65750,294,"($1,139.68)",,
06/17/15,65570,289,($17.32),,
06/17/15,65690,186,($81.20),,
06/17/15,66530,165,($16.91),,
06/17/15,66520,178,($60.20),,
06/17/15,86130,150,$88.20 ,,
06/17/15,65630,250,$0.10 ,,
06/17/15,73040,190,$236.28 ,,
06/17/15,65750,154,($641.07),,
06/17/15,61510,170,($109.03),,
06/17/15,72040,195,"$1,465.76 ",,
06/17/15,65540,240,($627.94),,
06/17/15,72060,272,"$2,893.70 ",,
06/17/15,65520,177,($42.62),,
06/17/15,66550,198,($69.12),,
06/17/15,65590,237,($49.89),,
06/18/15,65610,222,($754.97),,
06/18/15,86010,250,$43.74 ,,
06/18/15,66020,172,($772.89),,
06/18/15,66010,168,($167.50),,
06/18/15,64010,286,$45.98 ,,
06/18/15,66550,276,($146.57),,
06/18/15,64020,234,$2.30 ,,
06/18/15,66030,282,($12.14),,
06/18/15,65760,158,($10.06),,
06/18/15,66010,226,($79.49),,
06/18/15,62520,173,($449.33),,
06/18/15,66120,251,($6.46),,
06/18/15,65660,166,($631.42),,
06/18/15,62510,266,($731.70),,
06/18/15,73010,185,$66.00 ,,
06/18/15,63050,255,($41.02),,
06/18/15,66040,181,($57.12),,
06/18/15,68060,199,($45.06),,
06/18/15,85510,154,$685.50 ,,
06/18/15,62510,209,($487.80),,
06/18/15,61540,212,($66.19),,
06/18/15,65750,204,($854.76),,
06/18/15,65600,286,($277.64),,
06/18/15,66020,292,"($1,159.33)",,
06/18/15,62510,221,($594.50),,
06/18/15,65760,243,($7.57),,
06/18/15,65600,244,($178.48),,
06/18/15,73010,253,($151.76),,
06/18/15,65730,238,($2.03),,
06/18/15,65590,168,($72.57),,
06/18/15,62020,206,"($1,125.95)",,
06/18/15,65600,163,($158.65),,
06/18/15,86040,280,$457.69 ,,
06/18/15,65690,154,($86.01),,
06/18/15,65660,220,($688.82),,
06/18/15,66050,219,($29.94),,
06/18/15,66120,274,($3.64),,
06/18/15,62020,238,"($1,727.31)",,
06/18/15,61570,235,($161.24),,
06/18/15,66070,296,($13.08),,
06/18/15,61520,180,($211.17),,
06/18/15,66520,283,($32.18),,
06/18/15,65550,273,($900.43),,
06/18/15,61570,207,($151.71),,
06/18/15,66550,289,($127.02),,
06/18/15,86100,180,($139.95),,
06/18/15,65700,153,($447.27),,
06/18/15,65650,289,($336.86),,
06/18/15,86030,158,$0.68 ,,
06/18/15,62560,228,($13.11),,
06/18/15,61540,291,($99.28),,
06/18/15,63050,179,($71.78),,
06/18/15,65710,260,($561.32),,
06/18/15,86130,211,$323.31 ,,
06/18/15,65610,263,($570.19),,
06/18/15,86100,282,$25.66 ,,
06/18/15,72050,257,"$1,039.54 ",,
06/18/15,64000,175,$202.03 ,,
06/18/15,65710,208,($621.49),,
06/18/15,66030,180,($4.20),,
06/18/15,62030,274,($264.30),,
06/18/15,65760,286,($6.99),,
06/18/15,82060,262,$103.96 ,,
06/18/15,86010,257,$89.38 ,,
06/18/15,66090,293,($30.10),,
06/18/15,61510,257,($87.72),,
06/18/15,64010,252,$56.20 ,,
06/18/15,61530,217,($49.14),,
06/18/15,61550,221,($256.25),,
06/18/15,72050,222,$147.69 ,,
06/18/15,66100,269,($3.80),,
06/18/15,62510,262,($537.51),,
06/18/15,72020,277,"$4,763.97 ",,
06/18/15,66040,166,($77.75),,
06/18/15,65520,298,($33.54),,
06/18/15,86010,206,$281.82 ,,
06/18/15,66070,175,($22.02),,
06/18/15,66100,285,($4.23),,
06/18/15,65570,254,($18.60),,
06/18/15,61510,158,($153.52),,
06/18/15,65570,273,($8.66),,
06/18/15,62099,200,$16.48 ,,
06/18/15,65700,256,($673.97),,
06/18/15,62560,161,($16.39),,
06/18/15,86180,209,$33.00 ,,
06/18/15,73010,290,$173.80 ,,
06/18/15,62510,196,($484.41),,
06/18/15,61530,241,($163.32),,
06/18/15,71190,155,$250.77 ,,
06/18/15,81350,288,$10.37 ,,
06/18/15,66030,247,($24.29),,
06/18/15,65760,269,($13.21),,
06/18/15,65630,171,$0.08 ,,
06/18/15,86290,183,$42.58 ,,
06/18/15,62010,283,"($1,193.09)",,
06/18/15,83050,279,$340.20 ,,
06/18/15,64010,205,$36.78 ,,
06/18/15,66090,232,($86.18),,
06/18/15,81050,277,$793.53 ,,
06/18/15,65550,185,($943.19),,
06/18/15,72110,183,"$3,205.39 ",,
06/18/15,86310,234,$112.68 ,,
06/18/15,62530,237,($112.73),,
06/18/15,65750,231,($427.38),,
06/18/15,65520,164,($49.04),,
06/18/15,66020,211,($729.65),,
06/18/15,65610,247,($380.13),,
06/18/15,65730,190,($2.68),,
06/18/15,73010,168,$100.63 ,,
06/18/15,86050,209,$75.80 ,,
06/18/15,65760,249,($6.15),,
06/18/15,82070,238,$216.96 ,,
06/18/15,71160,234,$468.73 ,,
06/18/15,84020,214,$303.86 ,,
06/18/15,66010,259,($143.57),,
06/18/15,66520,252,($90.30),,
06/18/15,81280,173,$40.03 ,,
06/18/15,66530,181,($16.40),,
06/18/15,61560,167,($218.38),,
06/18/15,71299,280,($35.78),,
06/18/15,81180,188,$43.34 ,,
06/18/15,62550,150,($144.04),,
06/18/15,66520,192,($37.13),,
06/18/15,65520,264,($23.97),,
06/18/15,66030,218,($12.42),,
06/18/15,83070,228,$215.73 ,,
06/18/15,63050,226,($51.27),,
06/18/15,62530,168,($163.50),,
06/18/15,65570,211,($10.63),,
06/18/15,63050,192,($5.50),,
06/18/15,73020,166,$208.78 ,,
06/18/15,86180,254,$23.38 ,,
06/18/15,73050,268,$92.90 ,,
06/18/15,65650,150,($786.02),,
06/18/15,62010,293,($596.55),,
06/18/15,66020,209,($948.54),,
06/18/15,86010,250,$18.43 ,,
06/18/15,65740,234,($513.96),,
06/18/15,86010,267,$16.15 ,,
06/18/15,62010,152,($729.11),,
06/18/15,61540,184,($132.37),,
06/18/15,61520,285,($277.16),,
06/18/15,66020,226,"($1,070.15)",,
06/18/15,81060,296,$586.44 ,,
06/18/15,66120,296,($5.45),,
06/18/15,65740,151,($599.62),,
06/18/15,71050,228,$326.13 ,,
06/18/15,73030,271,$57.43 ,,
06/18/15,62560,283,($22.95),,
06/18/15,64000,278,$286.77 ,,
06/18/15,64000,262,$191.18 ,,
06/18/15,64000,227,$175.25 ,,
06/18/15,66030,164,($13.66),,
06/18/15,61560,216,($268.77),,
06/18/15,61560,289,($302.37),,
06/18/15,64000,231,$202.03 ,,
06/18/15,73010,226,$242.80 ,,
06/18/15,61550,218,($433.66),,
06/18/15,62010,196,"($1,301.55)",,
06/18/15,66050,208,($64.31),,
06/18/15,72160,284,"$1,507.63 ",,
06/18/15,62560,264,($7.20),,
06/18/15,86010,184,$12.29 ,,
06/18/15,65690,178,($66.07),,
06/18/15,66090,181,($40.13),,
06/18/15,66550,191,($107.48),,
06/18/15,83030,218,$308.26 ,,
06/18/15,63050,271,($54.69),,
06/18/15,86200,154,$112.96 ,,
06/18/15,73030,289,$625.62 ,,
06/18/15,62099,266,$22.06 ,,
06/18/15,62520,245,($281.50),,
06/18/15,62030,237,($215.36),,
06/18/15,68060,174,($51.99),,
06/18/15,61550,205,($361.38),,
06/18/15,65660,159,($736.66),,
06/18/15,68060,214,($63.81),,
06/18/15,65730,214,($1.51),,
06/18/15,65710,218,($540.53),,
06/18/15,64020,190,$3.22 ,,
06/18/15,65700,199,($748.86),,
06/18/15,68040,247,($19.29),,
06/18/15,61510,214,($133.26),,
06/18/15,73040,238,$40.50 ,,
06/18/15,65700,189,($980.32),,
06/18/15,61520,287,($415.73),,
06/18/15,66080,269,($4.29),,
06/18/15,65590,204,($81.64),,
06/18/15,65600,214,($427.96),,
06/18/15,81260,278,$17.62 ,,
06/18/15,66530,161,($21.52),,
06/18/15,65740,174,($732.87),,
06/18/15,81010,195,$22.45 ,,
06/18/15,86100,285,$159.56 ,,
06/18/15,66130,277,($95.45),,
06/18/15,61540,252,($80.89),,
06/18/15,62510,274,($640.23),,
06/18/15,73050,158,$6.12 ,,
06/18/15,73020,251,$168.87 ,,
06/18/15,61550,158,($325.24),,
06/19/15,62530,292,($100.62),,
06/19/15,68060,207,($46.79),,
06/19/15,66040,210,($126.34),,
06/19/15,66130,229,($102.50),,
06/19/15,61540,167,($90.25),,
06/19/15,65750,231,($569.84),,
06/19/15,86110,161,$164.48 ,,
06/19/15,65750,152,($925.99),,
06/19/15,65590,241,($108.10),,
06/19/15,66100,253,($5.63),,
06/19/15,61510,215,($163.54),,
06/19/15,64020,238,$2.51 ,,
06/19/15,61570,204,($175.90),,
06/19/15,66070,295,($15.38),,
06/19/15,83010,237,$154.36 ,,
06/19/15,66130,216,($58.57),,
06/19/15,66020,272,($943.24),,
06/19/15,62560,272,($12.60),,
06/19/15,66510,268,($84.16),,
06/19/15,64010,194,$66.19 ,,
06/19/15,65590,279,($58.89),,
06/19/15,61530,215,($108.88),,
06/19/15,66120,281,($5.95),,
06/19/15,71310,212,"$6,554.84 ",,
06/19/15,62550,179,($108.98),,
06/19/15,65620,204,($273.28),,
06/19/15,66070,168,($20.51),,
06/19/15,61570,267,($233.87),,
06/19/15,61570,244,($143.92),,
06/19/15,66070,278,($10.49),,
06/19/15,65690,286,($57.34),,
06/19/15,84020,199,$247.59 ,,
06/19/15,64000,248,$207.11 ,,
06/19/15,66080,256,($4.86),,
06/19/15,65740,213,($456.85),,
06/19/15,66010,209,($86.11),,
06/19/15,65540,277,($586.07),,
06/19/15,65760,219,($12.30),,
06/19/15,65700,294,($735.24),,
06/19/15,66120,245,($2.29),,
06/19/15,73030,212,$315.62 ,,
06/19/15,66020,213,($778.29),,
06/19/15,62530,296,($163.97),,
06/19/15,66080,161,($4.86),,
06/19/15,61520,236,($368.49),,
06/19/15,66030,163,($7.35),,
06/19/15,65650,193,($964.66),,
06/19/15,62099,233,$15.94 ,,
06/19/15,65620,261,($391.28),,
06/19/15,66010,206,($143.57),,
06/19/15,66090,280,($49.25),,
06/19/15,66090,281,($53.50),,
06/19/15,62560,292,($7.20),,
06/19/15,66030,198,($4.55),,
06/19/15,62020,263,($921.23),,
