TranDate,Account,Dept,Sum of Amount
1/15/2015,62010,180,($198.40)
1/15/2015,81200,280,$258.90 
1/15/2015,63050,278,($93.17)
1/15/2015,65540,273,($55.19)
1/15/2015,61510,224,($14.62)
1/15/2015,65750,235,($487.93)
1/15/2015,64000,288,$99.60 
1/15/2015,86050,169,$69.00 
1/15/2015,66520,284,($7.48)
1/15/2015,62020,230,($259.88)
1/15/2015,61530,259,($5.03)
1/15/2015,81180,239,$140.85 
1/15/2015,61520,173,($104.16)
1/15/2015,64000,279,$119.52 
1/15/2015,66520,224,($8.32)
1/15/2015,72090,292,"$2,807.10 "
1/15/2015,66110,204,($0.71)
1/15/2015,66040,156,($3.01)
1/15/2015,62560,230,($2.95)
1/15/2015,73010,154,$8.80 
1/15/2015,61570,239,($49.83)
1/15/2015,65750,184,($487.93)
1/15/2015,65600,214,($13.22)
1/15/2015,65700,217,($60.79)
1/15/2015,65900,210,($20.25)
1/15/2015,86180,152,$184.12 
1/15/2015,81020,172,$15.78 
1/15/2015,62099,184,$20.84 
1/15/2015,61520,216,($104.16)
1/15/2015,65760,261,($7.07)
1/15/2015,65590,286,($9.84)
1/15/2015,66550,165,($6.41)
1/15/2015,66130,161,($58.69)
1/15/2015,62510,190,($185.23)
1/15/2015,61540,180,($0.70)
1/15/2015,66020,150,($16.03)
1/15/2015,65590,193,($21.03)
1/15/2015,86020,236,$38.68 
1/15/2015,64010,248,$16.97 
1/15/2015,73010,206,$7.92 
1/15/2015,65570,262,($0.80)
1/15/2015,65690,276,($28.76)
1/15/2015,66550,157,($8.10)
1/15/2015,62560,271,($0.35)
1/15/2015,65540,162,($55.19)
1/15/2015,81150,161,$119.93 
1/15/2015,72340,157,$231.93 
1/15/2015,66110,239,($0.56)
1/15/2015,81310,298,$166.25 
1/15/2015,65740,191,($383.05)
1/15/2015,61520,187,($93.75)
1/15/2015,73050,272,($11.97)
1/15/2015,86050,167,$363.20 
1/15/2015,73030,161,$56.81 
1/15/2015,66510,264,($6.24)
1/15/2015,73010,168,$355.92 
1/15/2015,65740,265,($433.07)
1/15/2015,65900,190,($21.75)
1/15/2015,81230,234,$124.17 
1/15/2015,66510,259,($6.24)
1/15/2015,61510,213,($13.85)
1/15/2015,62550,263,($6.56)
1/15/2015,62010,220,($202.45)
1/15/2015,66100,182,($5.03)
1/15/2015,65600,183,($14.77)
1/15/2015,62510,157,($138.92)
1/15/2015,65900,263,($18.23)
1/15/2015,65600,284,($12.31)
1/15/2015,81060,230,$277.05 
1/15/2015,68060,288,($38.28)
1/15/2015,65700,178,($44.31)
1/15/2015,73050,269,($3.16)
1/15/2015,65740,187,($403.21)
1/15/2015,65570,233,($0.80)
1/15/2015,72150,298,$838.76 
1/15/2015,62560,266,($0.37)
1/15/2015,73020,179,$423.28 
1/15/2015,62520,253,($13.49)
1/15/2015,86020,262,$2.13 
1/15/2015,86110,271,$13.86 
1/15/2015,63060,165,$5.75 
1/15/2015,82070,211,$4.00 
1/15/2015,66020,219,($15.71)
1/15/2015,83010,177,$44.61 
1/15/2015,71200,277,$148.41 
1/15/2015,85510,165,$493.56 
1/15/2015,65730,282,($5.06)
1/15/2015,62550,244,($6.67)
1/15/2015,64000,181,$96.28 
1/15/2015,66070,162,($0.21)
1/15/2015,65550,218,($29.53)
1/15/2015,62530,183,($1.64)
1/15/2015,62099,239,$14.81 
1/15/2015,66070,218,($1.25)
1/15/2015,66070,160,($0.23)
1/15/2015,65700,188,($42.09)
1/15/2015,65590,210,($9.84)
1/15/2015,71030,154,$7.20 
1/15/2015,86290,243,$153.56 
1/15/2015,66070,188,($0.23)
1/15/2015,61540,248,($0.70)
1/15/2015,86010,255,$137.28 
1/15/2015,62010,202,($264.54)
1/15/2015,68060,181,($51.04)
1/15/2015,86290,192,$330.17 
1/15/2015,64010,252,$16.97 
1/15/2015,62550,188,($6.90)
1/15/2015,65600,187,($30.37)
1/15/2015,62510,226,($37.03)
1/15/2015,83030,283,$130.87 
1/15/2015,73030,184,"$1,071.16 "
1/15/2015,61560,161,($1.25)
1/15/2015,62510,246,($39.77)
1/15/2015,66550,269,($6.08)
1/15/2015,66100,235,($5.03)
1/15/2015,64020,204,$0.38 
1/15/2015,65570,227,($0.85)
1/15/2015,62520,228,($12.56)
1/15/2015,65590,170,($10.57)
1/15/2015,62560,287,($0.52)
1/15/2015,81200,190,$245.95 
1/15/2015,66050,199,($40.51)
1/15/2015,86010,293,$32.58 
1/15/2015,81170,203,$18.22 
1/15/2015,65600,294,($11.70)
1/15/2015,65710,185,($549.80)
1/15/2015,66120,290,($2.00)
1/15/2015,64010,165,$15.27 
1/15/2015,65570,167,($0.80)
1/15/2015,65690,165,($28.27)
1/15/2015,63060,168,$5.75 
1/15/2015,71310,274,"$4,705.41 "
1/15/2015,65730,291,($5.17)
1/15/2015,64010,151,$18.22 
1/15/2015,64010,245,$22.62 
1/15/2015,61530,184,($5.59)
1/15/2015,86030,163,($2.24)
1/15/2015,66130,167,($58.69)
1/15/2015,83010,269,$163.49 
1/15/2015,66040,262,($3.18)
1/15/2015,62520,275,($13.25)
1/15/2015,61510,181,($14.87)
1/15/2015,61570,163,($44.85)
1/15/2015,61550,281,($25.75)
1/15/2015,81050,191,$508.55 
1/15/2015,61520,242,($424.20)
1/15/2015,73050,210,($14.22)
1/15/2015,62550,203,($6.56)
1/15/2015,65900,174,($18.23)
1/15/2015,66130,274,($61.96)
1/15/2015,68060,192,($40.41)
1/15/2015,68050,285,($0.73)
1/16/2015,81350,290,$9.43 
1/16/2015,65570,223,($0.80)
1/16/2015,81050,243,"$1,182.63 "
1/16/2015,66510,189,($6.24)
1/16/2015,66510,250,($6.70)
1/16/2015,61520,247,($125.00)
1/16/2015,81130,267,$227.18 
1/16/2015,65570,261,($0.89)
1/16/2015,65730,232,($5.06)
1/16/2015,66130,274,($178.26)
1/16/2015,86020,246,$92.41 
1/16/2015,73040,225,$208.44 
1/16/2015,65570,198,($1.07)
1/16/2015,65550,240,($29.53)
1/16/2015,66020,286,($30.40)
1/16/2015,72020,180,"$1,956.52 "
1/16/2015,71160,262,($31.45)
1/16/2015,66100,183,($5.68)
1/16/2015,65740,260,($383.05)
1/16/2015,73010,266,$89.00 
1/16/2015,64000,214,$99.60 
1/16/2015,65540,230,($58.26)
1/16/2015,65750,206,($542.14)
1/16/2015,65710,281,($621.61)
1/16/2015,62560,241,($0.40)
1/16/2015,66550,245,($6.41)
1/16/2015,73050,226,($12.60)
1/16/2015,65700,262,($81.04)
1/16/2015,62520,230,($13.95)
1/16/2015,65900,288,($20.25)
1/16/2015,61570,204,($44.85)
1/16/2015,65550,293,($29.53)
1/16/2015,66120,180,($1.97)
1/16/2015,66120,279,($1.86)
1/16/2015,65600,247,($16.42)
1/16/2015,68050,177,($0.73)
1/16/2015,73040,177,$95.76 
1/16/2015,86010,152,$29.32 
1/16/2015,73050,196,($13.51)
1/16/2015,66040,170,($4.24)
1/16/2015,81310,295,$376.25 
1/16/2015,65750,237,($487.93)
1/16/2015,65750,166,($722.86)
1/16/2015,62550,258,($7.04)
1/16/2015,64010,262,$15.27 
1/17/2015,73040,166,$165.60 
1/17/2015,73050,159,($10.03)
1/17/2015,86100,166,$42.73 
1/17/2015,61530,180,($5.31)
1/17/2015,66550,277,($6.08)
1/17/2015,62550,250,($6.21)
1/17/2015,66040,210,($3.01)
1/17/2015,65690,283,($26.78)
1/17/2015,86030,201,($13.78)
1/17/2015,80990,293,$778.43 
1/17/2015,71560,270,$276.68 
1/17/2015,73030,226,"$1,075.46 "
1/17/2015,86030,269,($2.13)
1/17/2015,66100,185,($5.03)
1/17/2015,61570,205,($50.85)
1/17/2015,73050,150,$25.30 
1/17/2015,65540,162,($61.32)
1/17/2015,71240,263,$383.85 
1/17/2015,65750,281,($487.93)
1/17/2015,81060,150,$262.47 
1/17/2015,65700,180,($42.83)
1/17/2015,61510,251,($14.62)
1/17/2015,66100,258,($14.46)
1/17/2015,62560,267,($0.39)
1/17/2015,61510,155,($13.85)
1/17/2015,80990,203,$739.50 
1/17/2015,66040,192,($3.18)
1/17/2015,65550,164,($29.53)
1/17/2015,65600,262,($11.08)
1/17/2015,65730,232,($4.89)
1/17/2015,86040,222,$6.07 
1/17/2015,65730,279,($4.81)
1/17/2015,62020,199,($259.88)
1/17/2015,65590,213,($14.58)
1/17/2015,65740,233,($483.85)
1/17/2015,66550,198,($6.41)
1/17/2015,66510,274,($9.24)
1/17/2015,66040,251,($3.01)
1/17/2015,86200,276,$67.58 
1/17/2015,66110,225,($0.50)
1/17/2015,71240,287,$404.05 
1/17/2015,62010,282,($178.56)
1/17/2015,73050,233,($6.47)
1/17/2015,66550,217,($6.75)
1/17/2015,64020,151,$0.32 
1/18/2015,73030,163,$248.52 
1/18/2015,72120,296,"$1,852.99 "
1/18/2015,66130,210,($133.69)
1/18/2015,86080,157,$137.08 
1/18/2015,61560,197,($1.12)
1/18/2015,62099,228,$15.63 
1/18/2015,66530,202,($7.45)
1/18/2015,71050,263,$21.36 
1/18/2015,62020,230,($310.14)
1/18/2015,72010,170,"$1,491.41 "
1/18/2015,64010,225,$15.27 
1/18/2015,62530,215,($18.63)
1/18/2015,61560,209,($0.99)
1/18/2015,62020,248,($274.32)
1/18/2015,66530,220,($9.94)
1/18/2015,65540,210,($61.32)
1/18/2015,64000,233,$99.60 
1/18/2015,66120,215,($1.97)
1/18/2015,72340,203,($137.18)
1/18/2015,81240,225,$17.21 
1/18/2015,66520,287,($11.09)
1/18/2015,64020,275,$0.32 
1/18/2015,66130,183,($63.04)
1/18/2015,61560,219,($1.45)
1/18/2015,66520,281,($8.32)
1/18/2015,82060,286,$995.30 
1/18/2015,62530,201,($1.64)
1/18/2015,82060,210,$347.34 
1/18/2015,62520,155,($13.25)
1/18/2015,66110,170,($0.56)
1/18/2015,61530,206,($5.59)
1/18/2015,73020,175,$127.15 
1/18/2015,66070,279,($0.22)
1/18/2015,62510,153,($37.68)
1/18/2015,66040,268,($3.01)
1/18/2015,65590,226,($10.39)
1/18/2015,66120,266,($1.86)
1/18/2015,81020,192,$17.53 
1/18/2015,66070,264,($0.28)
1/18/2015,66510,193,($6.59)
1/18/2015,66520,223,($9.98)
1/18/2015,65700,187,($53.17)
1/18/2015,65750,268,($487.93)
1/18/2015,62010,291,($198.40)
1/18/2015,65570,206,($0.89)
1/19/2015,71299,288,($39.33)
1/19/2015,63060,161,$5.75 
1/19/2015,66100,202,($5.29)
1/19/2015,66120,174,($2.07)
1/19/2015,61510,171,($15.70)
1/19/2015,73030,237,$162.49 
1/19/2015,66520,260,($7.48)
1/19/2015,83020,264,$253.02 
1/19/2015,65690,205,($28.27)
1/19/2015,65700,249,($42.83)
1/19/2015,62520,267,($16.74)
1/19/2015,84020,157,$213.83 
1/19/2015,66050,155,($114.55)
1/19/2015,61550,279,($23.97)
1/19/2015,64010,226,$16.12 
1/19/2015,86080,276,$144.29 
1/19/2015,73020,253,$41.60 
1/19/2015,68060,208,($42.54)
1/19/2015,71060,219,$1.61 
1/19/2015,72110,175,"$6,201.52 "
1/19/2015,65700,296,($56.12)
1/19/2015,62010,160,($198.40)
1/19/2015,66040,188,($3.01)
1/19/2015,71060,251,$1.70 
1/19/2015,63060,280,$6.39 
1/19/2015,68060,163,($38.28)
1/19/2015,66100,169,($4.76)
1/19/2015,73050,220,$1.67 
1/19/2015,65540,173,($58.26)
1/19/2015,83020,190,$825.89 
1/19/2015,61560,277,($1.94)
1/19/2015,65760,190,($19.99)
1/19/2015,72340,276,($318.96)
1/19/2015,86010,216,$4.86 
1/19/2015,65900,156,($18.23)
1/19/2015,61550,277,($25.24)
1/19/2015,71180,204,$15.93 
1/19/2015,86050,235,$52.82 
1/19/2015,66040,230,($3.01)
1/19/2015,71325,297,($252.33)
1/19/2015,65760,207,($7.31)
1/19/2015,65700,160,($44.31)
1/19/2015,66130,287,($61.96)
1/19/2015,65710,298,($559.45)
1/19/2015,65570,163,($0.85)
1/20/2015,65590,249,($10.39)
1/20/2015,73030,172,$87.05 
1/20/2015,86020,223,$13.94 
1/20/2015,65570,228,($1.49)
1/20/2015,61510,195,($14.62)
1/20/2015,72340,230,$728.74 
1/20/2015,61530,274,($5.31)
1/20/2015,66510,290,($6.59)
1/20/2015,64020,287,$0.33 
1/20/2015,62550,282,($6.21)
1/20/2015,82050,267,$153.57 
1/20/2015,66550,216,($6.08)
1/20/2015,65550,255,($29.53)
1/20/2015,66130,218,($65.22)
1/20/2015,65900,230,($24.30)
1/20/2015,71550,240,$46.70 
1/20/2015,66020,257,($18.86)
1/20/2015,72060,202,$710.04 
1/20/2015,65710,270,($578.74)
1/20/2015,62020,223,($259.88)
1/20/2015,66110,164,($0.54)
1/20/2015,61570,179,($44.85)
1/20/2015,66070,197,($0.31)
1/20/2015,73020,233,$357.24 
1/20/2015,86320,286,$30.51 
1/20/2015,73010,184,($276.64)
1/20/2015,86020,269,$1.92 
1/20/2015,65710,166,($578.74)
1/20/2015,65690,159,($29.75)
1/20/2015,81240,234,$38.96 
1/20/2015,86030,296,($13.76)
1/20/2015,86050,186,$110.96 
1/20/2015,65730,183,($4.89)
1/20/2015,65540,280,($58.26)
1/20/2015,65550,197,($31.71)
1/20/2015,62530,245,($2.07)
1/20/2015,65900,267,($19.58)
1/20/2015,73030,292,$483.76 
1/20/2015,81010,190,$132.00 
1/20/2015,65550,227,($29.53)
1/20/2015,62020,298,($288.75)
1/20/2015,65570,275,($0.85)
1/20/2015,61560,167,($1.32)
1/20/2015,62010,294,($178.56)
1/20/2015,65760,227,($9.75)
1/21/2015,65750,151,($542.14)
1/21/2015,61540,233,($0.75)
1/21/2015,65760,161,($6.58)
1/21/2015,62010,239,($188.48)
1/21/2015,64000,233,$99.60 
1/21/2015,62550,295,($9.20)
1/21/2015,61530,199,($5.03)
1/21/2015,62020,165,($274.32)
1/21/2015,66510,157,($6.24)
1/21/2015,61550,263,($22.71)
1/21/2015,86150,150,$23.44 
1/21/2015,62020,155,($259.88)
1/21/2015,86450,225,$35.68 
1/21/2015,66130,166,($58.69)
1/21/2015,65740,156,($411.42)
1/21/2015,61530,178,($5.31)
1/21/2015,68060,196,($38.28)
1/21/2015,61510,247,($13.85)
1/21/2015,81150,256,$126.24 
1/21/2015,72999,192,($141.94)
1/21/2015,65550,161,($32.81)
1/21/2015,71050,228,$83.21 
1/21/2015,64000,281,$89.64 
1/21/2015,86050,184,$55.60 
1/21/2015,73030,219,$377.73 
1/21/2015,61530,266,($6.00)
1/21/2015,73010,170,$653.05 
1/21/2015,65730,245,($13.84)
1/21/2015,62520,173,($18.60)
1/21/2015,64000,252,$106.97 
1/21/2015,85010,222,$287.22 
1/21/2015,66100,215,($5.29)
1/21/2015,65590,228,($9.84)
1/21/2015,65590,194,($10.39)
1/21/2015,66120,199,($2.62)
1/21/2015,62010,291,($188.48)
1/21/2015,64020,214,$0.35 
1/21/2015,61530,262,($35.56)
1/21/2015,61510,154,($86.24)
1/21/2015,64020,255,$0.32 
1/21/2015,66110,202,($0.53)
1/21/2015,86280,235,$57.96 
1/21/2015,61540,176,($0.77)
1/21/2015,71170,271,$27.82 
1/21/2015,82050,187,$162.10 
1/22/2015,65710,176,($520.86)
1/22/2015,66020,199,($14.14)
1/22/2015,65710,214,($520.86)
1/22/2015,73010,189,$220.84 
1/22/2015,63050,212,($124.22)
1/22/2015,65660,231,($1.56)
1/22/2015,61520,213,($98.95)
1/22/2015,65600,225,($15.60)
1/22/2015,71160,221,($33.10)
1/22/2015,64000,269,$119.52 
1/22/2015,61530,220,($5.03)
1/22/2015,81260,223,$7.81 
1/22/2015,66130,238,($61.96)
1/22/2015,73020,158,$141.27 
1/22/2015,65730,172,($5.06)
1/22/2015,73020,187,$97.15 
1/22/2015,62510,184,($35.08)
1/22/2015,66050,153,($40.51)
1/22/2015,62550,245,($8.28)
1/22/2015,66130,217,($61.96)
1/22/2015,65570,197,($0.80)
1/22/2015,66050,233,($37.72)
1/22/2015,64020,229,$0.35 
1/22/2015,71170,243,$26.36 
1/22/2015,61530,159,($6.71)
1/22/2015,68060,298,($53.17)
1/22/2015,61530,248,($5.31)
1/22/2015,66070,274,($0.21)
1/22/2015,65760,249,($6.95)
1/22/2015,66040,176,($3.35)
1/22/2015,61560,264,($1.06)
1/22/2015,61560,200,($0.94)
1/22/2015,65590,297,($9.84)
1/22/2015,65900,184,($25.31)
1/22/2015,65710,235,($771.65)
1/22/2015,66020,298,($14.93)
1/22/2015,73020,294,$134.21 
1/22/2015,65700,200,($59.08)
1/22/2015,65710,245,($520.86)
1/22/2015,65690,248,($39.67)
1/22/2015,62510,204,($46.77)
1/22/2015,61570,240,($66.44)
1/22/2015,66510,289,($8.32)
1/22/2015,61520,162,($111.88)
1/22/2015,61520,256,($93.75)
1/22/2015,66550,289,($7.25)
1/22/2015,82050,232,$127.16 
1/22/2015,65590,163,($9.84)
1/22/2015,72050,266,$161.31 
1/22/2015,86330,268,"$1,531.73 "
1/22/2015,68050,161,($0.81)
1/22/2015,66020,243,($20.95)
1/22/2015,84020,202,$128.68 
1/22/2015,65700,293,($42.09)
1/22/2015,66120,262,($4.25)
1/22/2015,65710,184,($549.80)
1/22/2015,71325,273,($265.61)
1/22/2015,65540,180,($58.26)
1/22/2015,62560,278,($0.39)
1/22/2015,66120,217,($2.48)
1/22/2015,66110,284,($0.50)
1/22/2015,65600,158,($11.08)
1/22/2015,61520,283,($93.75)
1/22/2015,64010,202,$15.27 
1/22/2015,61520,151,($104.16)
1/22/2015,66510,226,($10.04)
1/22/2015,62510,201,($51.97)
1/22/2015,68050,159,($0.78)
1/22/2015,66100,296,($7.06)
1/22/2015,86020,169,$15.63 
1/22/2015,62560,166,($0.37)
1/22/2015,65690,290,($28.76)
1/22/2015,61550,195,($31.97)
1/22/2015,86020,211,$17.36 
1/22/2015,65590,207,($15.77)
1/22/2015,86020,247,$42.51 
1/22/2015,66130,215,($65.22)
1/22/2015,61520,174,($125.00)
1/22/2015,61520,227,($93.75)
1/22/2015,64000,191,$89.64 
1/22/2015,62530,245,($1.67)
1/22/2015,62520,242,($12.56)
1/22/2015,81240,183,$16.31 
1/22/2015,66070,202,($0.21)
1/22/2015,65710,186,($578.74)
1/22/2015,61530,169,($5.40)
1/22/2015,65900,150,($19.24)
1/22/2015,62530,249,($1.47)
1/22/2015,61540,237,($0.98)
1/22/2015,66100,178,($5.03)
1/22/2015,65750,155,"($1,481.86)"
1/22/2015,65740,199,($403.21)
1/22/2015,66070,233,($0.22)
1/22/2015,68050,168,($0.77)
1/22/2015,65550,221,($29.53)
1/22/2015,65750,233,($582.30)
1/22/2015,65700,195,($39.88)
1/22/2015,86040,298,$228.13 
1/22/2015,66020,151,($14.14)
1/22/2015,73010,280,($307.38)
1/22/2015,66040,207,($3.35)
1/22/2015,62510,222,($38.98)
1/22/2015,65590,220,($13.12)
1/22/2015,66020,269,($15.71)
1/22/2015,83070,188,$136.30 
1/22/2015,66510,224,($6.59)
1/22/2015,62520,228,($50.88)
1/22/2015,66070,273,($0.22)
1/22/2015,71180,207,$16.76 
1/22/2015,66520,266,($7.90)
1/22/2015,65550,290,($39.37)
1/22/2015,68060,167,($38.28)
1/22/2015,62560,237,($0.37)
1/22/2015,64020,280,$0.32 
1/22/2015,61510,159,($14.62)
1/22/2015,86050,220,$50.04 
1/22/2015,65760,294,($6.95)
1/22/2015,71310,269,"$1,141.58 "
1/22/2015,65730,259,($6.08)
1/22/2015,62550,222,($6.21)
1/22/2015,86020,228,$40.83 
1/22/2015,62510,297,($37.03)
1/22/2015,72999,282,($149.41)
1/22/2015,65700,265,($39.88)
1/22/2015,61550,195,($22.71)
1/22/2015,65690,240,($28.27)
1/22/2015,61540,202,($0.70)
1/22/2015,66100,288,($5.12)
1/22/2015,64000,196,$89.64 
1/22/2015,61530,176,($5.03)
1/22/2015,62510,284,($37.03)
1/22/2015,65540,252,($58.26)
1/22/2015,83030,233,$138.14 
1/22/2015,62099,238,$16.45 
1/22/2015,66120,160,($1.86)
1/22/2015,66050,242,($37.72)
1/22/2015,62099,232,$15.63 
1/22/2015,72140,210,"$2,589.17 "
1/22/2015,66550,256,($6.53)
1/22/2015,84020,150,$421.78 
1/22/2015,62020,295,($259.88)
1/22/2015,62520,159,($13.25)
1/22/2015,61530,247,($5.40)
1/22/2015,86010,194,$5.13 
1/22/2015,66020,279,($14.14)
1/22/2015,63060,297,$6.39 
1/22/2015,62510,227,($35.08)
1/22/2015,68050,177,($0.73)
1/22/2015,66040,243,($3.35)
1/22/2015,65700,177,($53.17)
1/22/2015,66520,269,($7.48)
1/22/2015,65690,220,($29.75)
1/22/2015,61570,161,($53.52)
1/22/2015,61570,210,($47.34)
1/22/2015,72010,150,"$5,156.65 "
1/22/2015,61530,215,($5.03)
1/22/2015,66510,277,($6.93)
1/22/2015,65730,224,($4.56)
1/22/2015,85510,216,"$1,596.89 "
1/22/2015,86010,172,$420.39 
1/22/2015,62010,242,($251.31)
1/22/2015,61510,239,($13.85)
1/22/2015,62560,164,($0.46)
1/22/2015,65730,253,($4.56)
1/22/2015,73050,258,$5.09 
1/22/2015,72020,249,"$1,858.69 "
1/22/2015,66520,150,($10.53)
1/22/2015,66010,157,($0.72)
1/22/2015,62099,173,$17.67 
1/22/2015,82050,289,$53.23 
1/22/2015,65570,157,($1.07)
1/22/2015,64010,233,$15.27 
1/22/2015,62099,177,$14.81 
1/22/2015,73040,153,$32.40 
1/22/2015,81270,160,$49.91 
1/22/2015,66050,235,($37.72)
1/22/2015,65740,295,($362.89)
1/22/2015,64000,175,$210.37 
1/22/2015,61560,248,($1.04)
1/23/2015,72340,214,($43.51)
1/23/2015,62550,271,($6.21)
1/23/2015,65900,296,($18.23)
1/23/2015,63060,294,$6.52 
1/23/2015,65760,237,($6.95)
1/23/2015,61520,166,($93.75)
1/23/2015,73020,167,$38.65 
1/23/2015,66550,209,($60.04)
1/23/2015,66120,253,($1.97)
1/23/2015,62010,175,($536.84)
1/23/2015,86040,190,$30.82 
1/23/2015,82070,233,$9.55 
1/23/2015,62099,215,$14.81 
1/23/2015,62020,205,($346.51)
1/23/2015,62550,160,($8.28)
1/23/2015,73030,201,$349.41 
1/23/2015,61510,224,($13.85)
1/23/2015,68050,249,($1.02)
1/23/2015,61540,276,($2.16)
1/23/2015,71190,288,($36.87)
1/23/2015,71020,274,$65.50 
1/23/2015,65700,240,($47.59)
1/23/2015,86310,232,$36.65 
1/23/2015,61530,287,($5.03)
1/23/2015,61540,251,($0.70)
1/23/2015,64020,268,$0.32 
1/23/2015,73040,216,$149.04 
1/23/2015,61550,286,($30.28)
1/23/2015,64020,189,$0.42 
1/23/2015,66050,194,($39.81)
1/23/2015,61570,262,($161.41)
1/23/2015,66130,289,($78.26)
1/23/2015,64010,283,$16.97 
1/23/2015,66130,171,($58.69)
1/23/2015,66100,220,($4.76)
1/23/2015,81050,161,$536.80 
1/23/2015,81100,217,$123.03 
1/23/2015,72110,246,"$1,610.82 "
1/23/2015,86290,233,$145.89 
1/23/2015,66070,265,($0.22)
1/23/2015,66510,208,($6.24)
1/23/2015,65690,188,($26.78)
1/23/2015,62520,210,($16.74)
1/23/2015,72999,273,($134.47)
1/23/2015,62020,184,($274.32)
1/24/2015,65760,291,($14.99)
1/24/2015,86330,189,$599.27 
1/24/2015,66110,189,($0.56)
1/24/2015,65600,293,($11.08)
1/24/2015,83020,281,$80.00 
1/24/2015,61510,252,($18.46)
1/24/2015,66130,153,($58.69)
1/24/2015,62520,195,($12.56)
1/24/2015,61570,201,($47.34)
1/24/2015,62010,209,($178.56)
1/24/2015,81010,234,$125.40 
1/24/2015,61560,193,($1.01)
1/24/2015,65590,225,($10.57)
1/24/2015,86010,193,$152.53 
1/24/2015,65700,175,($39.88)
1/24/2015,66550,172,($8.10)
1/24/2015,65570,254,($0.85)
1/24/2015,63060,223,$6.39 
1/24/2015,66130,256,($65.22)
1/24/2015,62510,155,($38.98)
1/24/2015,66110,159,($0.67)
1/24/2015,62560,296,($0.37)
1/24/2015,66050,253,($50.29)
1/24/2015,62099,242,$19.74 
1/24/2015,62560,176,($0.35)
1/24/2015,66510,284,($8.78)
1/24/2015,65700,252,($42.09)
1/24/2015,68050,227,($0.73)
1/24/2015,63060,260,$6.18 
1/24/2015,66020,262,($14.14)
1/24/2015,63060,186,$6.07 
1/24/2015,62099,251,$14.81 
1/24/2015,81310,223,$175.00 
1/24/2015,66510,194,($6.24)
1/24/2015,86050,287,$117.12 
1/24/2015,66040,179,($3.01)
1/24/2015,61520,297,($138.88)
1/24/2015,65750,187,($650.57)
1/24/2015,73010,199,$209.00 
1/24/2015,86290,260,$138.21 
1/24/2015,73050,296,$26.56 
1/24/2015,65750,261,($487.93)
1/24/2015,65570,293,($1.19)
1/24/2015,86290,275,$164.90 
1/24/2015,71070,164,($0.82)
1/25/2015,81210,190,$325.75 
1/25/2015,66100,235,($5.29)
1/25/2015,66040,183,($3.35)
1/25/2015,65590,202,($9.84)
1/25/2015,62510,166,($35.08)
1/25/2015,86100,247,$24.05 
1/25/2015,65750,174,($650.57)
1/25/2015,72110,169,"$1,789.80 "
1/25/2015,65740,291,($362.89)
1/25/2015,72340,176,($244.72)
1/25/2015,62010,277,($188.48)
1/25/2015,68050,166,($0.97)
1/25/2015,65900,161,($20.25)
1/25/2015,62099,268,$15.90 
1/25/2015,61570,190,($49.83)
1/25/2015,73030,244,$53.82 
1/25/2015,72140,255,$913.49 
1/25/2015,81180,257,$156.50 
1/25/2015,65570,188,($0.86)
1/25/2015,65590,239,($10.94)
1/25/2015,62520,218,($14.99)
1/25/2015,65570,231,($0.91)
1/25/2015,64010,276,$16.12 
1/25/2015,72020,247,"$1,760.87 "
1/25/2015,65760,180,($7.46)
1/25/2015,61510,272,($15.39)
1/25/2015,66050,214,($37.72)
1/25/2015,81280,278,$54.85 
1/25/2015,73020,255,$181.74 
1/25/2015,64010,184,$15.27 
1/25/2015,66550,205,($45.03)
1/25/2015,65700,187,($44.31)
1/25/2015,62560,267,($0.35)
1/25/2015,65760,292,($6.58)
1/25/2015,65900,268,($18.23)
1/25/2015,72010,257,"$1,416.84 "
1/25/2015,82050,270,$56.18 
1/25/2015,66110,167,($0.50)
1/25/2015,86010,152,$80.66 
1/25/2015,62530,261,($2.18)
1/25/2015,65550,227,($49.76)
1/25/2015,86050,293,$163.93 
1/25/2015,66520,262,($7.48)
1/25/2015,62010,222,($238.08)
1/25/2015,65550,163,($35.24)
1/26/2015,71020,241,$72.78 
1/26/2015,66110,259,($0.53)
1/26/2015,65730,156,($4.81)
1/26/2015,65730,255,($6.75)
1/26/2015,86020,222,$15.63 
1/26/2015,65590,225,($10.39)
1/26/2015,71180,209,$36.97 
1/26/2015,66040,295,($3.01)
1/26/2015,66100,171,($4.76)
1/26/2015,66050,259,($42.76)
1/26/2015,72120,272,"$1,955.93 "
1/26/2015,65540,193,($61.32)
1/26/2015,64000,295,$89.64 
1/26/2015,61570,218,($48.17)
1/26/2015,71299,215,($9.62)
1/26/2015,68050,167,($0.73)
1/26/2015,65570,277,($0.85)
1/26/2015,65540,229,($65.86)
1/26/2015,65600,171,($11.70)
1/26/2015,63060,201,$5.75 
1/26/2015,73010,260,$220.00 
1/26/2015,84020,253,$202.58 
1/26/2015,68060,210,($42.54)
1/26/2015,66550,236,($6.89)
1/26/2015,61540,279,($0.74)
1/26/2015,66100,227,($4.76)
1/26/2015,66040,282,($3.18)
1/26/2015,64020,215,$0.33 
1/26/2015,73050,161,$1.58 
1/26/2015,65900,298,($24.30)
1/26/2015,73010,157,$245.37 
1/26/2015,65760,252,($7.07)
1/26/2015,71160,159,($29.79)
1/26/2015,62020,257,($274.32)
1/26/2015,65730,240,($4.56)
1/26/2015,65700,257,($39.88)
